Cycle,Training samples,sample,Method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
larger,1000,448,Unedited Hough vectors from distance-to-stroke,3,14,11,0.24926157126940457,0.433710407239819,0.16331658291457285,0.0,0.2142857142857143,0,9,93,265,102,15924,0.25977653631212355,0.4769230769206312,0.3363471966489149,0.9776000976561903,0.20217391304303875
larger,1000,449,Unedited Hough vectors from distance-to-stroke,4,19,15,0.2879067667549353,0.5396969696969698,0.11995249406175768,0.0,0.21052631578947367,0,34,136,514,185,15549,0.20923076923044734,0.42367601245973935,0.28012358349091315,0.9573364257811915,0.16287425149681092
larger,1000,450,Unedited Hough vectors from distance-to-stroke,3,11,8,0.22800349650349652,0.34076923076923077,0.2369230769230769,0.0,0.2727272727272727,1,8,102,202,124,15956,0.33552631578837,0.4513274336263216,0.3849056598867355,0.9801025390624402,0.238317757008789
larger,1000,451,Unedited Hough vectors from distance-to-stroke,3,20,17,0.36450477310873997,0.6880921052631578,0.1993166287015945,0.0,0.15000000000000002,0,33,243,521,233,15387,0.3180628272247146,0.5105042016795998,0.39193548339730744,0.9539794921874417,0.24373119358049777
larger,1000,452,Unedited Hough vectors from distance-to-stroke,1,4,3,0.4128125000000001,0.65,0.4765625,0.0,0.25,0,1,45,37,89,16213,0.5487804877981856,0.335820895519882,0.41666666619178677,0.9923095703124394,0.2631578947353032
larger,1000,453,Unedited Hough vectors from distance-to-stroke,5,31,26,0.3483207404472784,0.6533352371433331,0.1775852734163509,0.0106951871657754,0.16129032258064513,2,187,418,999,441,14526,0.29498941425526115,0.48661233992958486,0.3673110715859697,0.9121093749999443,0.2249730893432589
larger,1000,454,Unedited Hough vectors from distance-to-stroke,2,12,10,0.39409523809523805,0.7542857142857142,0.18999999999999995,0.0,0.16666666666666663,0,18,99,309,95,15881,0.2426470588229347,0.5103092783478851,0.3289036540471408,0.9753417968749405,0.19681908548668625
larger,1000,455,Unedited Hough vectors from distance-to-stroke,4,17,13,0.3462899688177158,0.6351851851851852,0.1846361185983828,0.0,0.23529411764705888,0,59,79,516,115,15674,0.13277310924347432,0.4072164948432618,0.20025348505323354,0.9614868164061913,0.1112676056336461
larger,1000,456,Unedited Hough vectors from distance-to-stroke,3,18,15,0.28369534967529364,0.5168306010928962,0.17227456258411844,0.0,0.16666666666666663,0,40,220,439,183,15542,0.333839150227111,0.5459057071946752,0.41431261723072166,0.9620361328124413,0.26128266033223124
larger,1000,457,Unedited Hough vectors from distance-to-stroke,5,35,30,0.36599908392319186,0.6856280296012635,0.19519372241294752,0.016568047337278107,0.1428571428571429,3,169,352,1229,216,14587,0.22264389626804387,0.6197183098580639,0.32759422948515576,0.9118041992186944,0.19588202559811024
larger,1000,458,Unedited Hough vectors from distance-to-stroke,5,18,13,0.2719749633538552,0.46799999999999997,0.16798592788038702,0.0,0.2777777777777778,0,50,234,721,190,15239,0.24502617801021465,0.5518867924515286,0.3393763592545722,0.9443969726561924,0.20436681222689576
larger,1000,459,Unedited Hough vectors from distance-to-stroke,5,29,24,0.38244941586142267,0.7414976569821932,0.15767045454545459,0.0,0.1724137931034483,0,53,272,946,217,14949,0.22331691297190204,0.5562372188127684,0.318687755888417,0.9290161132811933,0.18954703832739406
larger,1000,460,Unedited Hough vectors from distance-to-stroke,4,16,12,0.36574126198703627,0.6421454607234423,0.23529411764705888,0.018867924528301886,0.25,1,53,265,646,366,15107,0.29088913282075646,0.41996830427825677,0.3437094677391272,0.9382324218749427,0.20751761942035432
larger,1000,461,Unedited Hough vectors from distance-to-stroke,5,40,35,0.28971256914670696,0.5540345648142189,0.12554455445544555,0.011152416356877323,0.125,3,269,527,1292,363,14202,0.289719626168065,0.5921348314600089,0.38907345839941426,0.8989868164061952,0.24152153987156666
larger,1000,462,Unedited Hough vectors from distance-to-stroke,3,13,10,0.3146343393448657,0.5403030303030304,0.2421052631578947,0.0,0.23076923076923073,0,33,182,319,217,15666,0.3632734530930873,0.45614035087604976,0.4044444439499679,0.9672851562499409,0.2534818941500648
larger,1000,463,Unedited Hough vectors from distance-to-stroke,1,9,8,0.39736370986370984,0.7792792792792792,0.17788461538461542,0.0,0.11111111111111116,0,16,120,157,149,15958,0.4332129963883278,0.4460966542734346,0.4395604390589368,0.98132324218744,0.2816901408444092
larger,1000,464,Unedited Hough vectors from distance-to-stroke,4,23,19,0.3371892962649769,0.6577027027027027,0.11915887850467288,0.0,0.17391304347826086,0,57,250,886,211,15037,0.22007042253501755,0.5422993492396045,0.3130870377855505,0.933044433593693,0.18559762435027052
larger,1000,465,Unedited Hough vectors from distance-to-stroke,1,2,1,0.7078846153846154,0.65,0.5769230769230769,1.0,0.5,0,0,8,20,8,16348,0.28571428570408164,0.49999999996875,0.3636363631570248,0.998291015624939,0.2222222222160494
larger,1000,466,Unedited Hough vectors from distance-to-stroke,1,4,3,0.408773959021811,0.7254901960784313,0.2865168539325843,0.0,0.25,0,1,70,103,88,16123,0.40462427745430857,0.4430379746807403,0.4229607245739999,0.9883422851561896,0.2681992337154475
larger,1000,467,Unedited Hough vectors from distance-to-stroke,5,24,19,0.3787008521646504,0.7187692307692308,0.17210682492581597,0.0,0.20833333333333337,0,83,202,901,245,15036,0.18313689936520114,0.45190156599451475,0.2606451608795463,0.9300537109374432,0.14985163204736657
larger,1000,468,Unedited Hough vectors from distance-to-stroke,4,20,16,0.35672055179600287,0.6248833576760792,0.23516237402015683,0.033962264150943396,0.19999999999999996,2,53,226,476,245,15437,0.32193732193686336,0.4798301486189388,0.38533674291174325,0.9559936523436916,0.23864836325212394
larger,1000,469,Unedited Hough vectors from distance-to-stroke,2,8,6,0.4138631346578367,0.7444444444444445,0.26931567328918327,0.0,0.25,0,8,91,304,181,15808,0.23037974683485982,0.3345588235281818,0.272863567732077,0.9703979492186907,0.15798611111083682
larger,1000,470,Unedited Hough vectors from distance-to-stroke,1,9,8,0.2232308294209703,0.39,0.18309859154929575,0.0,0.11111111111111116,0,11,57,104,46,16177,0.3540372670785464,0.5533980582470543,0.4318181813390439,0.9908447265624395,0.2753623188392495
larger,1000,471,Unedited Hough vectors from distance-to-stroke,5,20,15,0.2937739713141966,0.48874187483212467,0.2071636011616651,0.02962962962962963,0.25,2,54,231,683,280,15190,0.2527352297590233,0.4520547945196633,0.32421052585532434,0.9412231445311925,0.19346733668325505
larger,1000,472,Unedited Hough vectors from distance-to-stroke,3,19,16,0.3316466165413534,0.6066666666666667,0.2142857142857143,0.0,0.1578947368421053,0,34,239,620,392,15133,0.27823050058174825,0.37876386687737124,0.3208053686387938,0.9382324218749427,0.19104716227003113
larger,1000,473,Unedited Hough vectors from distance-to-stroke,1,9,8,0.38640064532617724,0.721063829787234,0.254054054054054,0.0,0.11111111111111116,0,15,144,171,143,15926,0.4571428571414059,0.5017421602769975,0.4784053151141103,0.9808349609374402,0.3144104803486585
larger,1000,474,Unedited Hough vectors from distance-to-stroke,1,2,1,0.8399405008994051,0.8721461187214612,0.7373737373737373,1.0,0.5,0,0,0,101,74,16209,0.0,0.0,0.0,0.9893188476561896,0.0
larger,1000,475,Unedited Hough vectors from distance-to-stroke,3,15,12,0.3648508891928865,0.6799999999999999,0.1942544459644323,0.0,0.19999999999999996,0,45,209,455,146,15574,0.3147590361441043,0.5887323943645388,0.4102060839416388,0.9633178710936912,0.25802469135770617
larger,1000,476,Unedited Hough vectors from distance-to-stroke,3,14,11,0.35627319425402537,0.6618300653594772,0.1633663366336634,0.017391304347826087,0.2142857142857143,1,46,123,346,118,15797,0.26226012793121056,0.5103734439812848,0.3464788727900219,0.9716796874999407,0.2095400340711933
larger,1000,477,Unedited Hough vectors from distance-to-stroke,3,10,7,0.3338697002923977,0.541585445094217,0.30078125,0.0,0.30000000000000004,0,8,50,184,30,16120,0.21367521367430053,0.6249999999921875,0.318471337197858,0.9869384765624397,0.189393939393222
larger,1000,478,Unedited Hough vectors from distance-to-stroke,3,19,16,0.26544183697556817,0.46081105169340464,0.18870967741935485,0.01818181818181818,0.1578947368421053,1,55,130,327,132,15795,0.2844638949665548,0.4961832061049764,0.3616133514133793,0.9719848632811906,0.22071307300471865
larger,1000,479,Unedited Hough vectors from distance-to-stroke,2,9,7,0.13608277027027027,0.14625,0.24024024024024027,0.0,0.2222222222222222,0,8,112,128,78,16066,0.46666666666472223,0.5894736842074239,0.520930232062477,0.9874267578124397,0.3522012578605277
larger,1000,480,Unedited Hough vectors from distance-to-stroke,2,8,6,0.4315028089887641,0.7601851851851852,0.32209737827715357,0.0,0.25,0,4,92,154,104,16034,0.3739837398358781,0.46938775509964603,0.4162895922646957,0.9842529296874399,0.26285714285639183
larger,1000,481,Unedited Hough vectors from distance-to-stroke,1,5,4,0.4245801687763714,0.7218518518518519,0.3987341772151899,0.0,0.19999999999999996,0,2,41,109,23,16211,0.2733333333315111,0.6406249999899902,0.3831775696706263,0.9919433593749394,0.2369942196518093
larger,1000,482,Unedited Hough vectors from distance-to-stroke,4,21,17,0.34415161064425764,0.6248809523809523,0.2016806722689075,0.014285714285714287,0.19047619047619047,1,56,241,593,174,15376,0.2889688249397015,0.5807228915648658,0.3859087265372369,0.9531860351561918,0.2390873015870644
larger,1000,483,Unedited Hough vectors from distance-to-stroke,4,23,19,0.3214156140230069,0.6136155913978495,0.13948646773074258,0.0,0.17391304347826086,0,65,236,979,213,14956,0.19423868312741216,0.5256124721591857,0.2836538457594601,0.9272460937499434,0.16526610644246129
larger,1000,484,Unedited Hough vectors from distance-to-stroke,4,21,17,0.3835338454635344,0.7423288431199182,0.15219123505976095,0.0,0.19047619047619047,0,59,201,774,236,15173,0.20615384615363472,0.45995423340855845,0.2847025491472556,0.9383544921874427,0.1659785301402428
larger,1000,485,Unedited Hough vectors from distance-to-stroke,1,6,5,0.37101631701631704,0.6755555555555556,0.2517482517482518,0.0,0.16666666666666663,0,7,92,165,129,15998,0.3579766536951052,0.41628959275829736,0.3849372379949494,0.98205566406244,0.23834196891129963
larger,1000,486,Unedited Hough vectors from distance-to-stroke,5,33,28,0.3413381379585327,0.6364210526315789,0.1880208333333333,0.008771929824561403,0.1515151515151515,2,228,456,988,346,14594,0.31578947368399185,0.5685785536152511,0.40605520880139945,0.9185791015624439,0.254748603351813
larger,1000,487,Unedited Hough vectors from distance-to-stroke,4,23,19,0.4050131822553167,0.7293975332068312,0.25850340136054417,0.03076923076923077,0.17391304347826086,2,65,367,617,374,15026,0.37296747967441773,0.4952766531707216,0.4255072458862404,0.9395141601561926,0.2702503681883135
larger,1000,488,Unedited Hough vectors from distance-to-stroke,3,17,14,0.2636530114977855,0.4434617589725949,0.1943620178041543,0.030303030303030304,0.17647058823529416,1,33,181,356,174,15673,0.33705772811855295,0.5098591549281413,0.4058295959324615,0.9676513671874409,0.25457102672256743
larger,1000,489,Unedited Hough vectors from distance-to-stroke,1,6,5,0.3445648967551623,0.65,0.17699115044247793,0.0,0.16666666666666663,0,6,44,52,21,16267,0.458333333328559,0.6769230769126627,0.5465838504434242,0.9955444335936892,0.3760683760651618
larger,1000,490,Unedited Hough vectors from distance-to-stroke,4,12,8,0.40864194989736785,0.6662332301341589,0.315018315018315,0.05,0.33333333333333337,1,16,130,357,129,15768,0.2669404517448318,0.501930501928564,0.3485254687146714,0.9703369140624407,0.21103896103861844
larger,1000,491,Unedited Hough vectors from distance-to-stroke,2,15,13,0.34581636566984925,0.6529807692307692,0.19320843091334894,0.0,0.1333333333333333,0,18,247,450,301,15386,0.35437589669963504,0.4507299270064768,0.3967871481009016,0.9541625976561917,0.24749498997971192
larger,1000,492,Unedited Hough vectors from distance-to-stroke,3,13,10,0.3083891786179921,0.5633333333333332,0.1590612777053455,0.0,0.23076923076923073,0,21,134,556,153,15541,0.19420289855044318,0.46689895470220594,0.2743091091034468,0.9567260742186916,0.15895610913385652
larger,1000,493,Unedited Hough vectors from distance-to-stroke,4,15,11,0.2533577160673416,0.40412037037037035,0.19213313161875945,0.02564102564102564,0.2666666666666667,1,39,94,428,76,15786,0.18007662835214544,0.5529411764673356,0.2716763002066223,0.9692382812499408,0.15719063545124215
larger,1000,494,Unedited Hough vectors from distance-to-stroke,4,26,22,0.29727864318912195,0.5376491730057925,0.19326599326599325,0.005194805194805195,0.15384615384615385,1,154,289,771,363,14961,0.2726415094337051,0.44325153374165144,0.3376168219579098,0.9307861328124432,0.20309205903007513
larger,1000,495,Unedited Hough vectors from distance-to-stroke,3,17,14,0.3772502986264839,0.6991452991452991,0.19115549215406558,0.02702702702702703,0.17647058823529416,1,37,177,401,124,15682,0.3062283737018923,0.588039867107681,0.4027303749753586,0.9679565429686909,0.25213675213639297
larger,1000,496,Unedited Hough vectors from distance-to-stroke,2,12,10,0.3556574074074074,0.6627777777777778,0.20370370370370372,0.0,0.16666666666666663,0,41,144,263,167,15810,0.3538083538074845,0.4630225080370964,0.4011142056359549,0.9737548828124405,0.2508710801389358
larger,1000,497,Unedited Hough vectors from distance-to-stroke,5,21,16,0.28001791175185675,0.45809523809523817,0.2503276539973788,0.0,0.23809523809523814,0,33,191,442,220,15531,0.3017377567135834,0.4647201946460712,0.36590038266367025,0.9595947265624414,0.22391559202787348
larger,1000,498,Unedited Hough vectors from distance-to-stroke,5,30,25,0.2948422196352348,0.5760000000000001,0.0948777648428405,0.0,0.16666666666666663,0,118,253,1152,260,14719,0.18007117437709605,0.49317738791326865,0.2638164751031766,0.9138183593749442,0.1519519519518607
larger,1000,499,Unedited Hough vectors from distance-to-stroke,2,6,4,0.3067449612403101,0.5042222222222222,0.2325581395348837,0.0,0.33333333333333337,0,5,43,145,38,16158,0.22872340425410254,0.5308641975243102,0.3197026018072166,0.9888305664061896,0.19026548672482185
larger,1000,500,Unedited Hough vectors from distance-to-stroke,1,11,10,0.3610336335491135,0.65,0.29721362229102166,0.0,0.09090909090909094,0,13,146,132,147,15959,0.5251798561132188,0.4982935153566611,0.5113835371517939,0.9829711914061899,0.34352941176389756
larger,1000,501,Unedited Hough vectors from distance-to-stroke,1,6,5,0.2659033367733058,0.46549019607843134,0.19883040935672514,0.0,0.16666666666666663,0,6,28,100,12,16244,0.21874999999829103,0.6999999999825001,0.3333333329665533,0.9931640624999394,0.19999999999857143
larger,1000,502,Unedited Hough vectors from distance-to-stroke,4,15,11,0.45671615233529744,0.804750601995184,0.28692699490662144,0.042105263157894736,0.2666666666666667,1,19,117,426,155,15686,0.2154696132592717,0.430147058821948,0.28711656397175656,0.9645385742186912,0.16762177650405785
larger,1000,503,Unedited Hough vectors from distance-to-stroke,2,10,8,0.36733120437956207,0.6875,0.1897810218978102,0.0,0.19999999999999996,0,12,99,245,165,15875,0.287790697673582,0.3749999999985796,0.3256578942444274,0.9749755859374405,0.19449901768134675
larger,1000,504,Unedited Hough vectors from distance-to-stroke,1,6,5,0.3458078880407125,0.65,0.18320610687022898,0.0,0.16666666666666663,0,6,48,68,33,16235,0.41379310344470865,0.5925925925852766,0.4873096441808858,0.9938354492186893,0.32214765100454934
larger,1000,505,Unedited Hough vectors from distance-to-stroke,2,10,8,0.3684766763848397,0.65,0.27988338192419826,0.0,0.19999999999999996,0,13,149,146,149,15940,0.5050847457609997,0.4999999999983222,0.5025295104595321,0.98199462890619,0.33558558558482976
larger,1000,506,Unedited Hough vectors from distance-to-stroke,2,7,5,0.4215984350377656,0.6892929292929294,0.41422594142259417,0.0,0.2857142857142857,0,3,52,169,49,16114,0.23529411764599414,0.5148514851434173,0.32298136602706295,0.9866943359374397,0.1925925925918793
larger,1000,507,Unedited Hough vectors from distance-to-stroke,5,43,38,0.3670798694976227,0.7342969347288782,0.12509170946441672,0.0,0.11627906976744184,0,280,534,1500,348,14002,0.2625368731562131,0.6054421768700619,0.3662551436107075,0.8872070312499458,0.2241813602014172
larger,1000,508,Unedited Hough vectors from distance-to-stroke,1,3,2,0.39148218829516546,0.65,0.3282442748091603,0.0,0.33333333333333337,0,1,70,52,68,16194,0.5737704917985756,0.5072463768079185,0.5384615379592899,0.9926757812499394,0.3684210526296399
larger,1000,509,Unedited Hough vectors from distance-to-stroke,3,21,18,0.2852241578399054,0.5235476089115937,0.17671009771986967,0.0,0.1428571428571429,0,72,287,719,320,15058,0.28528827037745,0.4728171334423842,0.35585864801124467,0.9365844726561928,0.21644042232261204
larger,1000,510,Unedited Hough vectors from distance-to-stroke,4,27,23,0.33096729288918747,0.6504113517011987,0.11733684904416608,0.0,0.14814814814814814,0,95,313,861,210,15000,0.266609880749347,0.5984703632875746,0.36888626946118436,0.9346313476561929,0.22615606936399846
larger,1000,511,Unedited Hough vectors from distance-to-stroke,1,4,3,0.36165584415584423,0.65,0.22077922077922074,0.0,0.25,0,2,29,46,31,16278,0.3866666666615111,0.4833333333252778,0.4296296291294376,0.9953002929686893,0.27358490565779636
larger,1000,512,Unedited Hough vectors from distance-to-stroke,3,14,11,0.29487609144462196,0.529607783520827,0.15236427320490364,0.018604651162790697,0.2142857142857143,1,43,97,344,100,15843,0.21995464852557833,0.49238578679953104,0.3040752346818968,0.9729003906249406,0.17929759704218245
larger,1000,513,Unedited Hough vectors from distance-to-stroke,4,28,24,0.2707931472081218,0.5107142857142857,0.13343002175489482,0.0,0.1428571428571429,0,117,318,695,300,15071,0.31391905231953215,0.5145631067952839,0.38994481865821656,0.9392700195311926,0.24219345011405774
larger,1000,514,Unedited Hough vectors from distance-to-stroke,2,13,11,0.391342820315278,0.6991161616161616,0.3067796610169492,0.0,0.15384615384615385,0,10,183,294,298,15609,0.3836477987413341,0.3804573804565895,0.38204592851800023,0.9638671874999412,0.23612903225775983
larger,1000,515,Unedited Hough vectors from distance-to-stroke,4,18,14,0.436928602798168,0.8373737373737373,0.18944099378881984,0.0,0.2222222222222222,0,26,168,392,122,15702,0.2999999999994643,0.5793103448255886,0.3952941171965786,0.9686279296874408,0.2463343108500787
larger,1000,516,Unedited Hough vectors from distance-to-stroke,1,7,6,0.3600644028103045,0.65,0.26639344262295084,0.0,0.1428571428571429,0,7,100,96,104,16084,0.51020408163005,0.4901960784289697,0.49999999949769997,0.9877929687499397,0.33333333333222226
larger,1000,517,Unedited Hough vectors from distance-to-stroke,4,12,8,0.454645073252258,0.7160932721712537,0.49534883720930234,0.0,0.33333333333333337,0,7,36,393,181,15774,0.08391608391588831,0.16589861751075624,0.11145510791263696,0.964965820312441,0.059016393442526204
larger,1000,518,Unedited Hough vectors from distance-to-stroke,3,21,18,0.25641426436045267,0.45037037037037037,0.19730941704035876,0.0,0.1428571428571429,0,27,192,400,227,15565,0.3243243243237765,0.45823389021370353,0.3798219579708626,0.9617309570311913,0.2344322344319482
larger,1000,519,Unedited Hough vectors from distance-to-stroke,5,28,23,0.30287774360142783,0.5827618288144604,0.11388888888888893,0.0,0.1785714285714286,0,151,342,1034,243,14765,0.24854651162772634,0.5846153846143853,0.34880163140149595,0.9220581054686937,0.21124150710301962
larger,1000,520,Unedited Hough vectors from distance-to-stroke,3,16,13,0.3066662679425837,0.593030303030303,0.10526315789473684,0.0,0.1875,0,39,99,417,94,15774,0.19186046511590726,0.51295336787299,0.2792665722405025,0.9688110351561908,0.16229508196694706
larger,1000,521,Unedited Hough vectors from distance-to-stroke,1,1,0,0.8669742913645353,0.7477477477477478,0.9024390243902439,1.0,1.0,0,0,0,42,38,16304,0.0,0.0,0.0,0.9951171874999393,0.0
larger,1000,522,Unedited Hough vectors from distance-to-stroke,5,18,13,0.31008677197506984,0.5628787878787879,0.14506769825918764,0.0,0.2777777777777778,0,40,110,738,115,15421,0.1297169811319225,0.48888888888671606,0.20503261849389706,0.9479370117186922,0.11422637590850028
larger,1000,523,Unedited Hough vectors from distance-to-stroke,3,15,12,0.425751902486827,0.7221865811280407,0.3621730382293763,0.03333333333333333,0.19999999999999996,1,24,108,288,125,15863,0.27272727272658404,0.4635193133027317,0.34340222528765224,0.9747924804686905,0.20729366602647353
larger,1000,524,Unedited Hough vectors from distance-to-stroke,5,26,21,0.29511354618279056,0.5483030303030303,0.12557077625570778,0.016129032258064516,0.1923076923076923,1,62,245,888,188,15063,0.21624007060881179,0.565819861430564,0.31289910560205864,0.9343261718749429,0.18546555639652879
larger,1000,525,Unedited Hough vectors from distance-to-stroke,5,28,23,0.36875471708228325,0.7015062175154773,0.15715948777648425,0.015151515151515152,0.1785714285714286,3,198,451,849,344,14740,0.34692307692281005,0.5672955974835632,0.43054892554296137,0.9271850585936934,0.27433090024314216
larger,1000,526,Unedited Hough vectors from distance-to-stroke,1,4,3,0.3656481481481482,0.65,0.2407407407407407,0.0,0.25,0,1,20,33,24,16307,0.3773584905589178,0.454545454535124,0.4123711335164205,0.9965209960936892,0.25974025973688647
larger,1000,527,Unedited Hough vectors from distance-to-stroke,2,10,8,0.4466057422969188,0.7773809523809524,0.35058823529411764,0.02666666666666667,0.19999999999999996,1,30,41,331,109,15903,0.11021505376314458,0.2733333333315111,0.1570881221951968,0.9731445312499406,0.08523908523890802
larger,1000,528,Unedited Hough vectors from distance-to-stroke,4,17,13,0.250931250818104,0.4101542177629134,0.19776876267748478,0.013114754098360656,0.23529411764705888,1,61,239,485,248,15412,0.3301104972371131,0.49075975359242147,0.3947151109966159,0.9552612304686917,0.24588477366229847
larger,1000,529,Unedited Hough vectors from distance-to-stroke,1,5,4,0.36666666666666675,0.65,0.27083333333333337,0.0,0.19999999999999996,0,1,35,60,48,16241,0.3684210526277008,0.42168674698287123,0.39325842646414594,0.9934082031249394,0.2447552447535332
larger,1000,530,Unedited Hough vectors from distance-to-stroke,5,23,18,0.35027148462007135,0.6330434782608696,0.19782214156079858,0.01639344262295082,0.21739130434782605,1,61,205,685,235,15259,0.23033707865142658,0.465909090908032,0.3082706762485047,0.9438476562499424,0.18222222222206025
larger,1000,531,Unedited Hough vectors from distance-to-stroke,1,6,5,0.3491666666666667,0.65,0.19999999999999996,0.0,0.16666666666666663,0,6,31,63,43,16247,0.3297872340390448,0.41891891891325783,0.36904761855031176,0.9935302734374394,0.22627737226112207
larger,1000,532,Unedited Hough vectors from distance-to-stroke,2,11,9,0.3577804567067729,0.7153929539295393,0.08835904628330993,0.0,0.18181818181818177,0,28,111,383,95,15795,0.2246963562748488,0.538834951453695,0.31714285672658776,0.9708251953124407,0.18845500848864438
larger,1000,533,Unedited Hough vectors from distance-to-stroke,3,13,10,0.20962447350919974,0.3466666666666667,0.1527377521613833,0.0,0.23076923076923073,1,27,82,199,51,16052,0.2918149466181786,0.6165413533788231,0.39613526526246823,0.9847412109374398,0.24698795180648497
larger,1000,534,Unedited Hough vectors from distance-to-stroke,3,23,20,0.33319420591159715,0.6499999999999999,0.13825363825363823,0.0,0.13043478260869568,0,42,181,601,201,15401,0.23145780051121298,0.47382198952755544,0.310996563132394,0.9510498046874419,0.18413021363155227
larger,1000,535,Unedited Hough vectors from distance-to-stroke,3,11,8,0.505752781363329,0.8688445646457816,0.4375,0.0,0.2727272727272727,0,9,91,448,171,15674,0.1688311688308556,0.34732824427348347,0.22721597958419643,0.9622192382811913,0.12816901408432652
larger,1000,536,Unedited Hough vectors from distance-to-stroke,3,9,6,0.16720071312006796,0.22800415800415802,0.15632754342431765,0.0,0.33333333333333337,0,13,64,276,73,15971,0.18823529411709344,0.467153284668123,0.26834381510305944,0.9786987304686903,0.15496368038703398
larger,1000,537,Unedited Hough vectors from distance-to-stroke,1,3,2,0.3998333333333334,0.65,0.37,0.0,0.33333333333333337,0,1,40,49,80,16215,0.44943820224214115,0.33333333333055554,0.38277511912456214,0.9921264648436894,0.23668639053114388
larger,1000,538,Unedited Hough vectors from distance-to-stroke,5,26,21,0.3498448778627278,0.6559761600681141,0.17712418300653598,0.0,0.1923076923076923,0,155,315,902,181,14986,0.2588331963843395,0.63508064516001,0.367775831462054,0.9338989257811929,0.225321888411856
larger,1000,539,Unedited Hough vectors from distance-to-stroke,4,19,15,0.2197479609088492,0.3605868945868946,0.18215613382899631,0.0,0.21052631578947367,0,37,167,471,161,15585,0.2617554858930067,0.5091463414618623,0.34575569313255666,0.9614257812499413,0.20901126407983853
larger,1000,540,Unedited Hough vectors from distance-to-stroke,3,17,14,0.24768142608512825,0.4497630718954248,0.13820492454328837,0.0,0.17647058823529416,0,81,263,794,274,15053,0.24881740775756972,0.4897579143380079,0.3299874525013539,0.9348144531249429,0.1975957926369665
larger,1000,541,Unedited Hough vectors from distance-to-stroke,2,16,14,0.331765121111206,0.628095238095238,0.1576011157601116,0.02040816326530612,0.125,1,49,173,367,117,15727,0.3203703703697771,0.596551724135874,0.41686746942387576,0.9704589843749407,0.2633181126327803
larger,1000,542,Unedited Hough vectors from distance-to-stroke,5,21,16,0.28033895516248464,0.47460095460095464,0.21479500891265602,0.0,0.23809523809523814,0,40,151,720,304,15209,0.17336394948315342,0.3318681318674025,0.2277526390662137,0.9374999999999427,0.12851063829776296
larger,1000,543,Unedited Hough vectors from distance-to-stroke,4,23,19,0.339176403400367,0.6499999999999999,0.14642549526270454,0.0,0.17391304347826086,0,65,255,653,262,15214,0.28083700440497705,0.4932301740802839,0.35789473637924685,0.9441528320311924,0.21794871794853166
larger,1000,544,Unedited Hough vectors from distance-to-stroke,1,5,4,0.3635638297872341,0.65,0.25531914893617025,0.0,0.19999999999999996,0,3,22,67,3,16292,0.24719101123317763,0.8799999999648,0.3859649119315174,0.9957275390624392,0.23913043478000945
larger,1000,545,Unedited Hough vectors from distance-to-stroke,2,10,8,0.41319645299980456,0.7334967320261437,0.3156146179401993,0.0,0.19999999999999996,0,12,85,184,108,16007,0.3159851301103495,0.4404145077697388,0.3679653674773055,0.98217773437494,0.2254641909808343
larger,1000,546,Unedited Hough vectors from distance-to-stroke,2,8,6,0.4241976298361798,0.6781286549707601,0.4701986754966887,0.0,0.25,0,2,55,94,50,16185,0.36912751677604616,0.5238095238045352,0.43307086565332636,0.9912109374999395,0.27638190954634984
larger,1000,547,Unedited Hough vectors from distance-to-stroke,2,11,9,0.3707350096711799,0.6888888888888889,0.21276595744680848,0.0,0.18181818181818177,0,10,49,101,46,16188,0.3266666666644889,0.5157894736787811,0.39999999952193255,0.9910278320311895,0.2499999999987245
larger,1000,548,Unedited Hough vectors from distance-to-stroke,1,2,1,0.7819872051179528,0.7723577235772358,0.6721311475409837,1.0,0.5,0,0,0,63,42,16279,0.0,0.0,0.0,0.9935913085936894,0.0
larger,1000,549,Unedited Hough vectors from distance-to-stroke,3,24,21,0.4351262195420895,0.8495156695156695,0.2017208413001912,0.0,0.125,0,77,149,689,103,15443,0.1778042959425086,0.5912698412674949,0.2733944950568572,0.9516601562499419,0.15834218916029932
larger,1000,550,Unedited Hough vectors from distance-to-stroke,3,14,11,0.316886942682827,0.5483304307442239,0.24354838709677418,0.0,0.2142857142857143,1,23,77,472,118,15717,0.14025500910721264,0.3948717948697699,0.20698924692446746,0.9639892578124412,0.11544227886039664
larger,1000,551,Unedited Hough vectors from distance-to-stroke,4,33,29,0.32994836251977167,0.626912346912347,0.16761805915931505,0.008771929824561403,0.12121212121212122,2,228,392,966,340,14686,0.2886597938142204,0.5355191256823285,0.37511961676937794,0.9202880859374438,0.2308598350999818
larger,1000,552,Unedited Hough vectors from distance-to-stroke,4,26,22,0.3589034659020072,0.6938632478632478,0.15640194489465153,0.0,0.15384615384615385,0,73,150,876,140,15218,0.14619883040921422,0.5172413793085613,0.22796352549191157,0.9379882812499427,0.12864493996558435
larger,1000,553,Unedited Hough vectors from distance-to-stroke,3,26,23,0.3496058327715309,0.6823976608187134,0.1549421193232413,0.0,0.11538461538461542,0,76,266,674,275,15169,0.2829787234039543,0.4916820702393869,0.35921674497807526,0.9420776367186925,0.2189300411520832
