method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,371,11,11,0,0.7129470454408459,0.9378254568981893,0.9546279491833031,0.0,1.0,2,0,0.9075471698096084,0.8777372262757706,0.8923933204632332,0.8056951423772098,0.9929199218749394,481,49,67,15787,0.9075471698096084,0.8777372262757706,0.8923933204632332,0.9929199218749394,0.8056951423772098,1326,548,22,14,493.0,18.0,2.0,26.0,9.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,371,11,12,1,0.34763924074573166,0.18504761034172798,0.6551724137931034,0.16666666666666666,0.9166666666666666,2,6,0.02064896755156151,0.012773722627713917,0.015783539550272077,0.007954545454536416,0.9467163085936922,7,332,541,15504,0.02064896755156151,0.012773722627713917,0.015783539550272077,0.9467163085936922,0.007954545454536416,1326,548,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,371,11,10,1,0.42178352799732477,0.26925515158546837,0.7985480943738656,0.19999999999999998,0.9090909090909091,2,3,0.035885167464028984,0.02737226277367268,0.03105590013010901,0.015772870662443983,0.9428710937499424,15,403,533,15433,0.035885167464028984,0.02737226277367268,0.03105590013010901,0.9428710937499424,0.015772870662443983,1326,548,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,372,14,14,0,0.714237757690044,0.7628474627836265,0.9381153305203938,0.3333333333333333,1.0,9,5,0.9402985074612832,0.9333333333319507,0.9368029734763091,0.8811188811176488,0.9948120117186893,630,40,45,15669,0.9402985074612832,0.9333333333319507,0.9368029734763091,0.9948120117186893,0.8811188811176488,2010,675,29,27,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,372,14,14,0,0.7756149810531073,0.7745343070128435,0.9409282700421941,0.5555555555555556,1.0,9,7,0.9402985074612832,0.9333333333319507,0.9368029734763091,0.8811188811176488,0.9948120117186893,630,40,45,15669,0.9402985074612832,0.9333333333319507,0.9368029734763091,0.9948120117186893,0.8811188811176488,2010,675,29,27,602.0,18.0,1.0,18.0,36.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,372,14,15,1,0.335916279982258,0.1674638115204153,0.7468354430379747,0.07142857142857142,0.9333333333333333,9,14,0.08686868686851137,0.06370370370360932,0.07350427301598218,0.03815439219162542,0.9338378906249429,43,452,632,15257,0.08686868686851137,0.06370370370360932,0.07350427301598218,0.9338378906249429,0.03815439219162542,2010,675,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,372,14,16,2,0.33288327315300864,0.16046330515554424,0.7749648382559775,0.07272727272727272,0.875,9,11,0.07142857142842136,0.05037037037029575,0.059079061200334244,0.030438675022354127,0.9338989257811929,34,442,641,15267,0.07142857142842136,0.05037037037029575,0.059079061200334244,0.9338989257811929,0.030438675022354127,2010,675,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,373,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999846153,0.9999999999846153,0.9999999994846154,0.9999999999846153,0.9999999999999389,65,0,0,16319,0.9999999999846153,0.9999999999846153,0.9999999994846154,0.9999999999999389,0.9999999999846153,65,65,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,373,1,1,0,1.0,1.0,1.0,1.0,1.0,0,0,0.9999999999846153,0.9999999999846153,0.9999999994846154,0.9999999999846153,0.9999999999999389,65,0,0,16319,0.9999999999846153,0.9999999999846153,0.9999999994846154,0.9999999999999389,0.9999999999846153,65,65,2,1,63.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,373,1,1,0,0.744,0.52,0.8,1.0,1.0,0,0,0.4074074074023777,0.507692307684497,0.4520547940203603,0.29203539822750413,0.9951171874999393,33,48,32,16271,0.4074074074023777,0.507692307684497,0.4520547940203603,0.9951171874999393,0.29203539822750413,65,65,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,373,1,1,0,0.805610294117647,0.5941666666666666,0.9411764705882353,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9918212890624394,0,69,65,16250,0.0,0.0,0.0,0.9918212890624394,0.0,65,65,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,374,13,23,10,0.6175223761821452,0.7006115800853882,0.9198036006546645,0.24705882352941178,0.5652173913043479,10,17,0.6635859519396237,0.6599264705870223,0.6617511515725167,0.49449035812604064,0.9776000976561903,359,182,185,15658,0.6635859519396237,0.6599264705870223,0.6617511515725167,0.9776000976561903,0.49449035812604064,1317,544,36,35,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,374,13,23,10,0.608139070667399,0.6898324770652307,0.9247135842880524,0.225,0.5652173913043479,10,16,0.8010948905094871,0.8069852941161636,0.8040293035278382,0.6722817764155096,0.9869384765624397,439,109,105,15731,0.8010948905094871,0.8069852941161636,0.8040293035278382,0.9869384765624397,0.6722817764155096,1317,544,36,35,468.0,20.0,4.0,32.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,374,13,12,1,0.34619726323976363,0.19505920290778528,0.6055646481178396,0.18,0.9230769230769231,10,9,0.061764705882171284,0.038602941176399626,0.04751131174371431,0.024333719582822325,0.948608398437442,21,319,523,15521,0.061764705882171284,0.038602941176399626,0.04751131174371431,0.948608398437442,0.024333719582822325,1317,544,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,374,13,14,1,0.41665467959430413,0.20595430824393055,0.8003273322422259,0.28421052631578947,0.9285714285714286,10,19,0.04824561403498192,0.040441176470513894,0.043999999503784006,0.02249488752553937,0.9416503906249425,22,434,522,15406,0.04824561403498192,0.040441176470513894,0.043999999503784006,0.9416503906249425,0.02249488752553937,1317,544,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,375,9,12,3,0.5721383135360172,0.6859483890543971,0.9423076923076923,0.0,0.75,2,6,0.8491228070145646,0.8432055749099541,0.8461538456508938,0.7333333333311112,0.9946289062499393,242,43,45,16054,0.8491228070145646,0.8432055749099541,0.8461538456508938,0.9946289062499393,0.7333333333311112,791,287,20,13,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,375,9,12,3,0.6081490736092772,0.6880317223877304,0.9391025641025641,0.14285714285714285,0.75,2,7,0.82517482517194,0.8222996515650791,0.8237347289910182,0.7002967359029665,0.9938354492186893,236,50,51,16047,0.82517482517194,0.8222996515650791,0.8237347289910182,0.9938354492186893,0.7002967359029665,791,287,20,13,261.0,17.0,0.0,5.0,4.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,375,9,14,5,0.30849360223958366,0.20318815513626837,0.673866090712743,0.07200000000000001,0.6428571428571428,2,25,0.03589743589734385,0.04878048780470808,0.04135893599594179,0.02111613876316574,0.9603881835936914,14,376,273,15721,0.03589743589734385,0.04878048780470808,0.04135893599594179,0.9603881835936914,0.02111613876316574,791,287,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,375,9,7,2,0.24130902777777777,0.08562499999999999,0.625,0.0,0.7777777777777778,2,1,0.04812834224573194,0.03135888501731234,0.037974683066397855,0.019354838709635797,0.9721679687499406,9,178,278,15919,0.04812834224573194,0.03135888501731234,0.037974683066397855,0.9721679687499406,0.019354838709635797,791,287,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,376,15,16,1,0.6574272816595831,0.718752261365865,0.9199438202247191,0.225,0.9375,8,2,0.824999999998711,0.8186046511615216,0.8217898827672109,0.697490092469356,0.9860229492186898,528,112,117,15627,0.824999999998711,0.8186046511615216,0.8217898827672109,0.9860229492186898,0.697490092469356,1446,645,35,30,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,376,15,19,4,0.7341774378914396,0.7265100170502983,0.922752808988764,0.575,0.7894736842105263,8,8,0.8435054773069742,0.8356589147273866,0.839563862427052,0.7234899328849349,0.9874267578124397,539,100,106,15639,0.8435054773069742,0.8356589147273866,0.839563862427052,0.9874267578124397,0.7234899328849349,1446,645,35,30,567.0,22.0,1.0,36.0,19.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,376,15,15,0,0.382854181518515,0.2289393796541283,0.7991573033707865,0.08,1.0,8,15,0.052208835341260626,0.04031007751931735,0.04549431271903918,0.023276633840623746,0.933410644531193,26,472,619,15267,0.052208835341260626,0.04031007751931735,0.04549431271903918,0.933410644531193,0.023276633840623746,1446,645,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,376,15,15,0,0.4193917312747212,0.22474067624095337,0.8412921348314607,0.2,1.0,8,8,0.03345070422529322,0.029457364341039603,0.03132728721836875,0.015912897822432232,0.9282836914061933,19,549,626,15190,0.03345070422529322,0.029457364341039603,0.03132728721836875,0.9282836914061933,0.015912897822432232,1446,645,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,377,19,27,8,0.5829368314715898,0.6451432075499919,0.8395209580838323,0.21739130434782614,0.7037037037037037,12,23,0.635964912279772,0.624999999999102,0.6304347821078197,0.46031746031697324,0.9688720703124408,435,249,261,15439,0.635964912279772,0.624999999999102,0.6304347821078197,0.9688720703124408,0.46031746031697324,1713,696,40,33,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,377,19,28,9,0.5855935018872074,0.6652291677714008,0.8419161676646707,0.19999999999999998,0.6785714285714286,12,18,0.7227866473139002,0.7155172413782823,0.7191335735061946,0.5614430665157143,0.9762573242186904,498,191,198,15497,0.7227866473139002,0.7155172413782823,0.7191335735061946,0.9762573242186904,0.5614430665157143,1713,696,41,34,600.0,27.0,4.0,45.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,377,19,19,0,0.4409498597225515,0.27225939108892555,0.8838323353293414,0.16666666666666666,1.0,12,11,0.05579399141622919,0.05603448275854018,0.055913977994545803,0.028761061946881446,0.9196166992186938,39,660,657,15028,0.05579399141622919,0.05603448275854018,0.055913977994545803,0.9196166992186938,0.028761061946881446,1713,696,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,377,19,16,3,0.3791118714376866,0.16684663520102225,0.8491017964071856,0.19999999999999998,0.8421052631578947,12,18,0.047468354430304636,0.04310344827580014,0.045180722392659495,0.023112480739581578,0.9226074218749437,30,602,666,15086,0.047468354430304636,0.04310344827580014,0.045180722392659495,0.9226074218749437,0.023112480739581578,1713,696,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,378,17,15,2,0.5674643551749876,0.5256271169604623,0.7968176254589963,0.3333333333333333,0.8823529411764706,8,9,0.734976887518128,0.6893063583805068,0.7114093954726074,0.5520833333326943,0.9763793945311904,477,172,215,15520,0.734976887518128,0.6893063583805068,0.7114093954726074,0.9763793945311904,0.5520833333326943,1786,692,27,26,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,378,17,17,0,0.5783874915572512,0.5600651848705531,0.8433292533659731,0.23076923076923078,1.0,8,13,0.7382352941165614,0.7254335260105124,0.7317784251549482,0.5770114942522103,0.9775390624999403,502,178,190,15514,0.7382352941165614,0.7254335260105124,0.7317784251549482,0.9775390624999403,0.5770114942522103,1786,692,29,28,616.0,16.0,3.0,28.0,29.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,378,17,17,0,0.3407789053217931,0.17973907664968836,0.6230110159118727,0.1411764705882353,1.0,8,17,0.05555555555543685,0.03757225433520582,0.044827585725463734,0.022927689594336043,0.932373046874943,26,442,666,15250,0.05555555555543685,0.03757225433520582,0.044827585725463734,0.932373046874943,0.022927689594336043,1786,692,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,378,17,16,1,0.3410390938119922,0.18214285868989202,0.7747858017135862,0.04,0.9411764705882353,8,15,0.06271777003473394,0.05202312138720806,0.05687203741894587,0.029268292682903034,0.9271240234374434,36,538,656,15154,0.06271777003473394,0.05202312138720806,0.05687203741894587,0.9271240234374434,0.029268292682903034,1786,692,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,379,9,7,2,0.7582271799559279,0.6343320048403335,0.975,0.8,0.7777777777777778,4,4,0.8672566371662229,0.8558951965046815,0.8615384610365898,0.7567567567552959,0.9923095703124394,392,60,66,15866,0.8672566371662229,0.8558951965046815,0.8615384610365898,0.9923095703124394,0.7567567567552959,929,458,18,19,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,379,9,12,3,0.6383092965256278,0.6940823873409013,0.9770833333333333,0.2222222222222222,0.75,4,9,0.8896247240598463,0.8799126637535374,0.8847420412104766,0.7933070866126116,0.9935913085936894,403,50,55,15876,0.8896247240598463,0.8799126637535374,0.8847420412104766,0.9935913085936894,0.7933070866126116,929,458,20,21,394.0,9.0,2.0,33.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,379,9,11,2,0.3697147703162813,0.2047172866095332,0.8895833333333334,0.07142857142857142,0.8181818181818181,4,14,0.05866666666651022,0.048034934497711713,0.05282112795621779,0.02712700369910342,0.9518432617186918,22,353,436,15573,0.05866666666651022,0.048034934497711713,0.05282112795621779,0.9518432617186918,0.02712700369910342,929,458,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,379,9,10,1,0.412887618444507,0.26428730024705255,0.9104166666666667,0.0875,0.9,4,16,0.07474226804104447,0.06331877729243816,0.06855791912501048,0.03549571603422828,0.9519042968749418,29,359,429,15567,0.07474226804104447,0.06331877729243816,0.06855791912501048,0.9519042968749418,0.03549571603422828,929,458,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,380,7,6,1,0.823729654455461,0.6713098729227762,0.9296296296296296,1.0,0.8571428571428572,0,0,0.7522522522488637,0.6872427983510814,0.7182795693904036,0.5604026845618779,0.9920043945311894,167,55,76,16086,0.7522522522488637,0.6872427983510814,0.7182795693904036,0.9920043945311894,0.5604026845618779,746,243,12,6,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,380,7,7,0,0.6825527363395526,0.8550554634706108,0.9888888888888889,0.0,1.0,0,1,0.8388429752031453,0.8353909464986198,0.8371134015584057,0.7198581560258162,0.9951782226561893,203,39,40,16102,0.8388429752031453,0.8353909464986198,0.8371134015584057,0.9951782226561893,0.7198581560258162,746,243,13,7,225.0,12.0,6.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,380,7,8,1,0.3456553106132349,0.2197690030088347,0.7962962962962963,0.0,0.875,0,6,0.024390243902320047,0.020576131687158123,0.02232142807492627,0.011286681715550143,0.9732666015624406,5,200,238,15941,0.024390243902320047,0.020576131687158123,0.02232142807492627,0.9732666015624406,0.011286681715550143,746,243,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,380,7,8,1,0.34544780039723577,0.1435877045864497,0.9666666666666667,0.0,0.875,0,1,0.03937007874000248,0.041152263374316246,0.04024144819223592,0.020533880903448595,0.9708862304686907,10,244,233,15897,0.03937007874000248,0.041152263374316246,0.04024144819223592,0.9708862304686907,0.020533880903448595,746,243,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,381,6,5,1,0.7722333389380077,0.5661952357154756,0.9205607476635514,1.0,0.8333333333333334,0,0,0.8208955223839757,0.8208955223839757,0.8208955218839756,0.6962025316426321,0.9956054687499392,165,36,36,16147,0.8208955223839757,0.8208955223839757,0.8208955218839756,0.9956054687499392,0.6962025316426321,404,201,10,6,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,381,6,5,1,0.7917333389380077,0.6095285690488089,0.9205607476635514,1.0,0.8333333333333334,0,0,0.8606965174086533,0.8606965174086533,0.8606965169086532,0.7554585152805439,0.9965820312499392,173,28,28,16155,0.8606965174086533,0.8606965174086533,0.8606965169086532,0.9965820312499392,0.7554585152805439,404,201,10,6,189.0,9.0,0.0,3.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,381,6,8,2,0.3466815297425283,0.16135947177926185,0.9953488372093023,0.0,0.75,0,1,0.0199999999999,0.019900497512338803,0.019950124188182924,0.010075566750604344,0.9760131835936904,4,196,197,15987,0.0199999999999,0.019900497512338803,0.019950124188182924,0.9760131835936904,0.010075566750604344,404,201,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,381,6,6,0,0.30386136206788383,0.07560020494803103,0.8492063492063492,0.0,1.0,0,3,0.0131004366811655,0.014925373134254103,0.013953487874148206,0.007025761124105326,0.9741210937499405,3,226,198,15957,0.0131004366811655,0.014925373134254103,0.013953487874148206,0.9741210937499405,0.007025761124105326,404,201,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,382,6,5,1,0.7912653318903319,0.6040464165464164,0.9305555555555556,1.0,0.8333333333333334,0,0,0.8215767634820682,0.7528517110237535,0.7857142852121205,0.6470588235272973,0.9934082031249394,198,43,65,16078,0.8215767634820682,0.7528517110237535,0.7857142852121205,0.9934082031249394,0.6470588235272973,538,263,10,5,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,382,6,6,0,0.6627236652236652,0.8137686387686387,0.9826388888888888,0.0,1.0,0,1,0.8778625954164967,0.8745247148255721,0.8761904756871401,0.7796610169465097,0.9960327148436892,230,32,33,16089,0.8778625954164967,0.8745247148255721,0.8761904756871401,0.9960327148436892,0.7796610169465097,538,263,11,6,247.0,10.0,6.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,382,6,11,5,0.35399619130869137,0.27159992784992787,0.8861538461538462,0.0,0.5454545454545454,0,5,0.019354838709614984,0.022813688212841014,0.02094240788025427,0.01058201058199192,0.965759277343691,6,304,257,15817,0.019354838709614984,0.022813688212841014,0.02094240788025427,0.965759277343691,0.01058201058199192,538,263,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,382,6,6,0,0.30508928571428573,0.10853174603174602,0.78125,0.0,1.0,0,1,0.024509803921448484,0.019011406844034177,0.021413275739152377,0.010822510822487398,0.9721069335936906,5,199,258,15922,0.024509803921448484,0.019011406844034177,0.021413275739152377,0.9721069335936906,0.010822510822487398,538,263,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,383,7,7,0,0.7722306064772786,0.8017894824683617,0.9321266968325792,0.5,1.0,2,1,0.9857142857095919,0.9810426540237865,0.9833729211105331,0.9672897196216482,0.9995727539061889,207,3,4,16170,0.9857142857095919,0.9810426540237865,0.9833729211105331,0.9995727539061889,0.9672897196216482,496,211,15,10,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,383,7,7,0,0.8972306064772786,0.8017894824683617,0.9321266968325792,1.0,1.0,2,2,0.9857142857095919,0.9810426540237865,0.9833729211105331,0.9672897196216482,0.9995727539061889,207,3,4,16170,0.9857142857095919,0.9810426540237865,0.9833729211105331,0.9995727539061889,0.9672897196216482,496,211,15,10,188.0,13.0,0.0,1.0,9.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,383,7,4,3,0.28706920029134153,0.1529786006617903,0.8054298642533937,0.0,0.5714285714285714,2,2,0.02499999999984375,0.018957345971474138,0.02156334182739156,0.010899182561278205,0.9778442382811903,4,156,207,16017,0.02499999999984375,0.018957345971474138,0.02156334182739156,0.9778442382811903,0.010899182561278205,496,211,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,383,7,5,2,0.20753671879590996,0.08727904040404041,0.48416289592760176,0.0,0.7142857142857143,2,2,0.0,0.0,0.0,0.0,0.9808349609374402,0,103,211,16070,0.0,0.0,0.0,0.9808349609374402,0.0,496,211,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,384,11,21,10,0.5308445388579369,0.5811784932068907,0.9318885448916409,0.1222222222222222,0.5238095238095238,9,18,0.5940766550512299,0.5683333333323861,0.5809199313561549,0.4093637454977079,0.9699707031249408,341,233,259,15551,0.5940766550512299,0.5683333333323861,0.5809199313561549,0.9699707031249408,0.4093637454977079,872,600,29,29,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,384,11,23,12,0.6373212120584582,0.763596447125859,0.956656346749226,0.21818181818181823,0.4782608695652174,9,22,0.8067796610155817,0.7933333333320112,0.7999999994986908,0.6666666666657329,0.9854736328124398,476,114,124,15670,0.8067796610155817,0.7933333333320112,0.7999999994986908,0.9854736328124398,0.6666666666657329,872,600,31,31,506.0,17.0,8.0,35.0,34.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,384,11,14,3,0.30852369895326553,0.17595172571952758,0.7538699690402477,0.0,0.7857142857142857,9,6,0.10747663551376758,0.07666666666653889,0.08949416293794758,0.046843177189361665,0.9428710937499424,46,382,554,15402,0.10747663551376758,0.07666666666653889,0.08949416293794758,0.9428710937499424,0.046843177189361665,872,600,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,384,11,15,4,0.280240669126047,0.1162784276645786,0.7229102167182663,0.039999999999999994,0.7333333333333334,9,10,0.08163265306103938,0.0599999999999,0.06916426464121453,0.03582089552235242,0.9408569335936926,36,405,564,15379,0.08163265306103938,0.0599999999999,0.06916426464121453,0.9408569335936926,0.03582089552235242,872,600,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,385,18,34,16,0.5831381005125299,0.6601729153298648,0.9216931216931217,0.19512195121951217,0.5294117647058824,24,41,0.7113772455081301,0.6996466431087166,0.7054631823970589,0.544954128439867,0.9697265624999408,594,241,255,15294,0.7113772455081301,0.6996466431087166,0.7054631823970589,0.9697265624999408,0.544954128439867,1879,849,45,53,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,385,18,39,21,0.5868940961483098,0.6723023987496708,0.9312169312169312,0.20784313725490194,0.46153846153846156,24,51,0.7783075089382857,0.7691401648989763,0.7736966819635558,0.6309178743955257,0.9766845703124404,653,186,196,15349,0.7783075089382857,0.7691401648989763,0.7736966819635558,0.9766845703124404,0.6309178743955257,1879,849,47,55,691.0,19.0,9.0,56.0,74.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,385,18,17,1,0.38576243002990135,0.2270601728007523,0.8338624338624339,0.08947368421052634,0.9444444444444444,24,38,0.08764367816079362,0.07184923439331938,0.07896440079929955,0.04110512129377284,0.9131469726561943,61,635,788,14900,0.08764367816079362,0.07184923439331938,0.07896440079929955,0.9131469726561943,0.04110512129377284,1879,849,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,385,18,18,0,0.3725950205767279,0.19183373179308139,0.7396825396825397,0.15333333333333335,1.0,24,30,0.09672131147525127,0.06949352179025972,0.08087731274154464,0.04214285714282704,0.9181518554686939,59,551,790,14984,0.09672131147525127,0.06949352179025972,0.08087731274154464,0.9181518554686939,0.04214285714282704,1879,849,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,386,19,32,13,0.43440414177634873,0.376788489885264,0.7638580931263859,0.2108108108108108,0.59375,20,37,0.3810289389061398,0.3211382113816787,0.3485294112678309,0.21104185218146834,0.9459228515624423,237,385,501,15261,0.3810289389061398,0.3211382113816787,0.3485294112678309,0.9459228515624423,0.21104185218146834,2222,738,35,39,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,386,19,44,25,0.43989859444180035,0.45119920668380253,0.8070953436807096,0.12903225806451613,0.43181818181818177,20,62,0.48059701492465584,0.43631436314304023,0.4573863631368802,0.29650092081004004,0.9533691406249418,322,348,416,15298,0.48059701492465584,0.43631436314304023,0.4573863631368802,0.9533691406249418,0.29650092081004004,2222,738,44,48,525.0,14.0,25.0,113.0,61.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,386,19,15,4,0.33439251045447166,0.1863057849572405,0.6330376940133038,0.18,0.7894736842105263,20,14,0.09126213592215289,0.06368563685628227,0.07501995163064161,0.038971807628491735,0.9292602539061933,47,468,691,15178,0.09126213592215289,0.06368563685628227,0.07501995163064161,0.9292602539061933,0.038971807628491735,2222,738,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,386,19,16,3,0.3200430691737834,0.18927310583372872,0.6407982261640799,0.09,0.8421052631578947,20,9,0.12144212523696121,0.08672086720855458,0.10118577026473903,0.053288925895043054,0.9306030273436932,64,463,674,15183,0.12144212523696121,0.08672086720855458,0.10118577026473903,0.9306030273436932,0.053288925895043054,2222,738,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,387,8,13,5,0.5360778902738544,0.6319725605794364,0.8161434977578476,0.10769230769230768,0.6153846153846154,2,13,0.5718475073297014,0.5571428571412653,0.5643994206272501,0.39314516128953,0.98162841796869,195,146,155,15888,0.5718475073297014,0.5571428571412653,0.5643994206272501,0.98162841796869,0.39314516128953,975,350,17,13,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,387,8,13,5,0.5519661961831275,0.6974818924034236,0.8251121076233183,0.04615384615384615,0.6153846153846154,2,13,0.8376811594178618,0.8257142857119265,0.8316546757566253,0.711822660096769,0.9928588867186894,289,56,61,15978,0.8376811594178618,0.8257142857119265,0.8316546757566253,0.9928588867186894,0.711822660096769,975,350,17,13,317.0,12.0,3.0,12.0,6.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,387,8,9,1,0.4110708554244756,0.2012613705773376,0.9080717488789237,0.19999999999999998,0.8888888888888888,2,6,0.06793478260851105,0.07142857142836735,0.06963788250847683,0.03607503607498402,0.9592285156249414,25,343,325,15691,0.06793478260851105,0.07142857142836735,0.06963788250847683,0.9592285156249414,0.03607503607498402,975,350,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,387,8,8,0,0.37491731992517663,0.219098777711155,0.6816143497757847,0.16,1.0,2,5,0.032258064516013416,0.025714285714212245,0.028616851652543605,0.014516129032234652,0.9627075195311913,9,270,341,15764,0.032258064516013416,0.025714285714212245,0.028616851652543605,0.9627075195311913,0.014516129032234652,975,350,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,388,3,3,0,0.8989406779661017,0.8055555555555556,0.9322033898305084,1.0,1.0,1,1,0.9999999999824563,0.9999999999824563,0.9999999994824562,0.9999999999824563,0.9999999999999389,57,0,0,16327,0.9999999999824563,0.9999999999824563,0.9999999994824562,0.9999999999999389,0.9999999999824563,125,57,7,5,,,,,,
