sample,method,ml_threshold,true_vectors,pred_segments,pred_polylines,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision,pixel_recall,pixel_f1,pixel_iou,pixel_accuracy,time_ms
8,CNN junction cleanup 0.95,0.95,11,14,14,3,0.7468024924012158,0.7874468085106383,0.8944,0.5399999999999999,0.7857142857142857,8,10,0.70351758793852,0.7082630691387719,0.7058823524399956,0.5454545454538371,0.9786376953124403,12.640899993130006
8,Hough Transform,,11,10,10,1,0.7163993036750483,0.7914893617021277,0.7216,0.5,0.9090909090909091,8,4,0.9999999999978119,0.7706576728486161,0.8704761899829206,0.7706576728486161,0.9916992187499395,0.7762000022921711
8,Contour,,11,37,3,26,0.49643363533818424,0.6646883485285227,0.6808278867102396,0.12571428571428572,0.29729729729729726,8,35,0.5401459854006714,0.6239460370984419,0.5790297334609963,0.4074889867836922,0.9671630859374409,1.524699997389689
8,Skeletonisation,,11,54,54,43,0.5009646732202924,0.691020361473347,0.7664,0.06542056074766354,0.20370370370370372,8,107,0.9999999999978448,0.7824620573342623,0.8779564801112733,0.7824620573342623,0.9921264648436894,2.8316999960225075
8,Run-graph,,11,8,8,3,0.7558727016908966,0.843056508808053,0.7376,0.625,0.7272727272727273,8,5,0.9999999999978448,0.7824620573342623,0.8779564801112733,0.7824620573342623,0.9921264648436894,4.4804000062868
8,Sparse pixel,,11,54,54,43,0.5009646732202924,0.691020361473347,0.7664,0.06542056074766354,0.20370370370370372,8,107,0.9999999999978448,0.7824620573342623,0.8779564801112733,0.7824620573342623,0.9921264648436894,2.269400007207878
8,Mesh pattern,,11,25,25,14,0.41163829787234046,0.5680851063829787,0.56,0.0,0.43999999999999995,8,0,0.61813186813017,0.379426644181485,0.4702194352643242,0.30737704917990794,0.9690551757811908,1.0890999983530492
9,Baseline junction graph,,14,15,15,1,0.7902466004390346,0.8034824203574202,0.9423558897243107,0.5874999999999999,0.9333333333333333,16,15,0.7838509316760449,0.8458445040203139,0.8136686004023176,0.6858695652166458,0.98236083984369,18.200699996668845
9,MLP junction cleanup 0.95,0.95,14,18,18,4,0.6481289427844681,0.6592947080906121,0.837092731829574,0.42500000000000004,0.7777777777777778,16,16,0.551299589602529,0.5402144772110721,0.5457007442521901,0.3752327746737661,0.9590454101561915,14.65539999480825
9,CNN junction cleanup 0.95,0.95,14,19,19,5,0.6490356345801047,0.6626070763041102,0.8270676691729324,0.44705882352941173,0.736842105263158,16,17,0.5900962861064786,0.5750670241279154,0.5824847245502088,0.41091954022949145,0.9624633789061913,39.91900000255555
9,Hough Transform,,14,11,11,3,0.687813203744607,0.7361631483937519,0.68671679197995,0.5625,0.7857142857142857,16,9,0.9999999999981818,0.7372654155486096,0.8487654316088915,0.7372654155486096,0.9880371093749397,1.5101000026334077
9,Contour,,14,60,5,46,0.4796139315679712,0.5843410237514879,0.741635687732342,0.18000000000000002,0.23333333333333328,16,60,0.315463917525448,0.4101876675597719,0.35664335615146087,0.21702127659559076,0.932617187499943,5.528699999558739
9,Skeletonisation,,14,117,117,103,0.4616689070208324,0.6361665474890111,0.7518796992481203,0.05220883534136546,0.11965811965811968,16,249,0.9999999999981982,0.7439678284172333,0.8531898534679585,0.7439678284172333,0.9883422851561896,4.067400004714727
9,Run-graph,,14,9,9,5,0.7036545691150955,0.7628205128205128,0.6992481203007519,0.625,0.6428571428571428,16,12,0.9999999999981982,0.7439678284172333,0.8531898534679585,0.7439678284172333,0.9883422851561896,8.957300000474788
9,Sparse pixel,,14,117,117,103,0.4616689070208324,0.6361665474890111,0.7518796992481203,0.05220883534136546,0.11965811965811968,16,249,0.9999999999981982,0.7439678284172333,0.8531898534679585,0.7439678284172333,0.9883422851561896,3.9781999948900193
9,Mesh pattern,,14,27,27,13,0.3774084054955766,0.5129326923076923,0.4736842105263158,0.0,0.5185185185185186,16,0,0.7284595300242077,0.37399463806920374,0.4942426921991745,0.3282352941172609,0.965148925781191,1.348999998299405
10,Baseline junction graph,,2,2,2,0,0.9299249274508979,0.8631100082712986,0.9576271186440678,1.0,1.0,1,1,0.8346456692847666,0.9724770642112617,0.8983050842410585,0.8153846153783433,0.998535156249939,2.58169999870006
10,MLP junction cleanup 0.95,0.95,2,3,3,1,0.3404124293785311,0.42000000000000004,0.423728813559322,0.0,0.6666666666666667,1,0,0.4098360655670519,0.2293577981630334,0.29411764659522494,0.17241379310225924,0.9926757812499394,3.122199996141717
