method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,253,9,9,0,0.29771428748266987,0.15081509539842872,0.6492374727668846,0.0,1.0,2,1,0.0428571428569898,0.02797202797196277,0.03385049317501955,0.01721664275463814,0.9581909179686915,12,268,417,15687,0.0428571428569898,0.02797202797196277,0.03385049317501955,0.9581909179686915,0.01721664275463814,1008,429,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,253,9,10,1,0.34124493979273396,0.12743368368368369,0.9694989106753813,0.0,0.9,2,7,0.043689320388243476,0.041958041957944156,0.04280618261544139,0.021871202916133814,0.9508666992186919,18,394,411,15561,0.043689320388243476,0.041958041957944156,0.04280618261544139,0.9508666992186919,0.021871202916133814,1008,429,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,254,8,9,1,0.7584248264995338,0.8208857221628495,0.8131868131868132,0.55,0.8888888888888888,4,3,0.9116022099422332,0.9090909090884047,0.9103448270836966,0.8354430379725685,0.9960327148436892,330,32,33,15989,0.9116022099422332,0.9090909090884047,0.9103448270836966,0.9960327148436892,0.8354430379725685,1066,363,18,15,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,254,8,8,0,0.7683115456289161,0.7665164994439895,0.8043956043956044,0.65,1.0,4,3,0.7805555555533874,0.7741046831934598,0.7773167353208181,0.6357466063334033,0.9901733398436895,281,79,82,15942,0.7805555555533874,0.7741046831934598,0.7773167353208181,0.9901733398436895,0.6357466063334033,1066,363,19,16,322.0,13.0,2.0,13.0,13.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,254,8,11,3,0.3670615392796558,0.27703097084900746,0.8483516483516483,0.0,0.7272727272727273,4,5,0.02445652173906398,0.024793388429683764,0.024623802509531955,0.012465373961201572,0.9564819335936916,9,359,354,15662,0.02445652173906398,0.024793388429683764,0.024623802509531955,0.9564819335936916,0.012465373961201572,1066,363,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,254,8,7,1,0.26427323464687547,0.14179155928853882,0.5648351648351648,0.0,0.875,4,2,0.05511811023600347,0.03856749311284141,0.0453808747180507,0.02321724709780561,0.9640502929686912,14,240,349,15781,0.05511811023600347,0.03856749311284141,0.0453808747180507,0.9640502929686912,0.02321724709780561,1066,363,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,255,10,15,5,0.54336214414274,0.610343691443428,0.7602040816326531,0.19999999999999998,0.6666666666666667,3,7,0.6521739130419859,0.5840163934414262,0.6162162157164038,0.4453124999993042,0.9783325195311903,285,152,203,15744,0.6521739130419859,0.5840163934414262,0.6162162157164038,0.9783325195311903,0.4453124999993042,1069,488,28,23,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,255,10,15,5,0.5313139432128419,0.6342123908131179,0.7534013605442177,0.11428571428571428,0.6666666666666667,3,7,0.6441860465101298,0.567622950818509,0.6034858382806375,0.4321372854907455,0.9777832031249403,277,153,211,15743,0.6441860465101298,0.567622950818509,0.6034858382806375,0.9777832031249403,0.4321372854907455,1069,488,28,23,339.0,15.0,5.0,107.0,22.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,255,10,15,5,0.3516016541577859,0.2477013327467048,0.8673469387755102,0.0,0.6666666666666667,3,6,0.058947368420928535,0.0573770491802103,0.05815160905344907,0.029946524064139095,0.9446411132811923,28,447,460,15449,0.058947368420928535,0.0573770491802103,0.05815160905344907,0.9446411132811923,0.029946524064139095,1069,488,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,255,10,11,1,0.34560922511225245,0.19260649626401735,0.8401360544217686,0.0,0.9090909090909091,3,9,0.05999999999986667,0.05532786885234564,0.05756929587596439,0.029637760702492164,0.9460449218749423,27,423,461,15473,0.05999999999986667,0.05532786885234564,0.05756929587596439,0.9460449218749423,0.029637760702492164,1069,488,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,256,2,2,0,0.8148163265306122,0.7517460317460317,0.6326530612244898,1.0,1.0,0,0,0.9999999999666667,0.5084745762625683,0.6741573029087237,0.5084745762625683,0.998229980468689,30,0,29,16325,0.9999999999666667,0.5084745762625683,0.6741573029087237,0.998229980468689,0.5084745762625683,150,59,4,2,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,256,2,1,1,0.6285714285714286,0.6031746031746031,0.2857142857142857,1.0,0.5,0,0,0.9999999999333333,0.25423728813128416,0.40540540507121986,0.25423728813128416,0.997314453124939,15,0,44,16325,0.9999999999333333,0.25423728813128416,0.40540540507121986,0.997314453124939,0.25423728813128416,150,59,3,1,13.0,4.0,0.0,24.0,18.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,256,2,4,2,0.4250511508951406,0.041176470588235294,0.5326086956521738,1.0,0.5,0,0,0.0,0.0,0.0,0.0,0.9908447265624395,0,91,59,16234,0.0,0.0,0.0,0.9908447265624395,0.0,150,59,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,256,2,2,0,0.4920289855072464,0.0,0.7101449275362319,1.0,1.0,0,0,0.028571428571020407,0.033898305084171215,0.03100775144113936,0.01574803149593899,0.9923706054686894,2,68,57,16257,0.028571428571020407,0.033898305084171215,0.03100775144113936,0.9923706054686894,0.01574803149593899,150,59,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,257,7,7,0,0.92944910401533,0.8905665465327303,0.8934707903780069,1.0,1.0,0,0,0.9999999999962121,0.888888888885896,0.9411764700866101,0.888888888885896,0.997985839843689,264,0,33,16087,0.9999999999962121,0.888888888885896,0.9411764700866101,0.997985839843689,0.888888888885896,866,297,14,7,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,257,7,6,1,0.8889002576726692,0.8658046417708254,0.8178694158075601,1.0,0.8571428571428572,0,0,0.9999999999959017,0.8215488215460555,0.9020332712205029,0.8215488215460555,0.9967651367186892,244,0,53,16087,0.9999999999959017,0.8215488215460555,0.9020332712205029,0.9967651367186892,0.8215488215460555,866,297,13,6,232.0,14.0,0.0,42.0,9.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,257,7,7,0,0.5752491328719346,0.18287512535878547,0.7147766323024055,1.0,1.0,0,0,0.010050251256230904,0.006734006733984061,0.008064515648518823,0.004048582995943221,0.9699707031249408,2,197,295,15890,0.010050251256230904,0.006734006733984061,0.008064515648518823,0.9699707031249408,0.004048582995943221,866,297,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,257,7,7,0,0.6341306221485249,0.19884842826019297,0.9732441471571907,1.0,1.0,0,0,0.017301038062223873,0.01683501683496015,0.017064845916417215,0.008605851979331143,0.964843749999941,5,284,292,15803,0.017301038062223873,0.01683501683496015,0.017064845916417215,0.964843749999941,0.008605851979331143,866,297,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,258,19,19,0,0.7132446633143535,0.6615732003344708,0.8610169491525423,0.5733333333333331,1.0,13,15,0.7761589403963229,0.6992840095457049,0.7357187691175083,0.5819265143986276,0.9743041992186905,586,169,252,15377,0.7761589403963229,0.6992840095457049,0.7357187691175083,0.9743041992186905,0.5819265143986276,2004,838,35,36,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,258,19,18,1,0.685932476476435,0.6305289050056171,0.903954802259887,0.5066666666666666,0.9473684210526316,13,15,0.8139240506318811,0.7673031026243827,0.7899262894257542,0.6527918781719261,0.9791259765624402,643,147,195,15399,0.8139240506318811,0.7673031026243827,0.7899262894257542,0.9791259765624402,0.6527918781719261,2004,838,36,37,660.0,23.0,3.0,80.0,72.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,258,19,18,1,0.3757076690038325,0.22247655258855423,0.8779661016949153,0.021052631578947368,0.9473684210526316,13,19,0.08853410740190344,0.07279236276840956,0.07989521888906988,0.041609822646629185,0.9142456054686942,61,628,777,14918,0.08853410740190344,0.07279236276840956,0.07989521888906988,0.9142456054686942,0.041609822646629185,2004,838,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,258,19,19,0,0.36991741075816453,0.23018973601287993,0.8124293785310734,0.015384615384615382,1.0,13,7,0.05847076461760349,0.0465393794748848,0.05182724203130296,0.026603001364238335,0.9129028320311943,39,628,799,14918,0.05847076461760349,0.0465393794748848,0.05182724203130296,0.9129028320311943,0.026603001364238335,2004,838,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,259,17,25,8,0.6046529224298686,0.5905000412400876,0.9439252336448598,0.32857142857142857,0.6799999999999999,16,28,0.8139841688643615,0.8012987012976607,0.807591622535623,0.6772777167939876,0.98205566406244,617,141,153,15473,0.8139841688643615,0.8012987012976607,0.807591622535623,0.98205566406244,0.6772777167939876,1683,770,41,45,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,259,17,25,8,0.6420707153754239,0.6941471566519087,0.927570093457944,0.30476190476190484,0.6799999999999999,16,21,0.8442077230348279,0.8233766233755541,0.8336620639302771,0.7147688838774354,0.9845581054686898,634,117,136,15497,0.8442077230348279,0.8233766233755541,0.8336620639302771,0.9845581054686898,0.7147688838774354,1683,770,43,47,621.0,22.0,7.0,58.0,62.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,259,17,17,0,0.3668791325822245,0.18713629575998914,0.822429906542056,0.07272727272727274,1.0,16,22,0.07798165137602756,0.06623376623368021,0.07162921298636339,0.037144938091742796,0.9193115234374438,51,603,719,15011,0.07798165137602756,0.06623376623368021,0.07162921298636339,0.9193115234374438,0.037144938091742796,1683,770,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,259,17,16,1,0.39323620285272937,0.21000904402799436,0.991822429906542,0.025,0.9411764705882353,16,10,0.060419235511639434,0.06363636363628099,0.06198608425674109,0.031984334203634474,0.9094848632811945,49,762,721,14852,0.060419235511639434,0.06363636363628099,0.06198608425674109,0.9094848632811945,0.031984334203634474,1683,770,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,260,19,23,4,0.73409447217272,0.7646105062920167,0.9224719101123595,0.4916666666666667,0.8260869565217391,18,24,0.6481012658219645,0.5932792584002395,0.6194797333175275,0.44872918492511066,0.9616088867186913,512,278,351,15243,0.6481012658219645,0.5932792584002395,0.6194797333175275,0.9616088867186913,0.44872918492511066,2116,863,44,51,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,260,19,33,14,0.681991519611006,0.7886090460629543,0.9595505617977528,0.3105263157894737,0.5757575757575757,18,38,0.8633093525169505,0.8342989571253369,0.8485562752799355,0.7369498464680277,0.9843139648436899,720,114,143,15407,0.8633093525169505,0.8342989571253369,0.8485562752799355,0.9843139648436899,0.7369498464680277,2116,863,50,57,676.0,25.0,6.0,77.0,79.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,260,19,17,2,0.36625478021199476,0.1449068050968961,0.8078651685393259,0.19999999999999998,0.8947368421052632,18,23,0.07715133531145824,0.06025492468127433,0.06766428057448604,0.03501683501681144,0.9125366210936943,52,622,811,14899,0.07715133531145824,0.06025492468127433,0.06766428057448604,0.9125366210936943,0.03501683501681144,2116,863,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,260,19,19,0,0.4104710200617754,0.22017557794279954,0.8764044943820225,0.14444444444444446,1.0,18,14,0.07851239669410673,0.06604866743908917,0.07174323424245589,0.03720626631851357,0.9099731445311945,57,669,806,14852,0.07851239669410673,0.06604866743908917,0.07174323424245589,0.9099731445311945,0.03720626631851357,2116,863,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,261,13,12,1,0.605287559308993,0.6792386262093335,0.849112426035503,0.15,0.9230769230769231,3,4,0.9303135888485535,0.9005059021907242,0.9151670946142454,0.8436018957332645,0.9939575195311893,534,40,59,15751,0.9303135888485535,0.9005059021907242,0.9151670946142454,0.9939575195311893,0.8436018957332645,1416,593,28,21,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,261,13,13,0,0.67402030092635,0.6866241182102103,0.8668639053254438,0.3666666666666667,1.0,3,6,0.9639794168079521,0.9477234401333091,0.9557823124235808,0.9153094462525809,0.9968261718749392,562,21,31,15770,0.9639794168079521,0.9477234401333091,0.9557823124235808,0.9968261718749392,0.9153094462525809,1416,593,30,23,521.0,21.0,4.0,27.0,20.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,261,13,12,1,0.3275564777638853,0.1993036783970626,0.7278106508875739,0.0,0.9230769230769231,3,9,0.076433121018946,0.060708263069037594,0.06766917243877729,0.035019455252884225,0.9394531249999426,36,435,557,15356,0.076433121018946,0.060708263069037594,0.06766917243877729,0.9394531249999426,0.035019455252884225,1416,593,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,261,13,12,1,0.34380777177451216,0.1854505381971408,0.8402366863905325,0.0,0.9230769230769231,3,3,0.0581818181817124,0.05396290050581119,0.05599300037550031,0.028802880288002878,0.9341430664061929,32,518,561,15273,0.0581818181817124,0.05396290050581119,0.05599300037550031,0.9341430664061929,0.028802880288002878,1416,593,0,0,,,,,,False
