sample,method,Method,preprocess_method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
459,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,3,1,0.22300469483568078,0.0,0.7816901408450705,0.0,0.6666666666666667,0,1,16,122,331,15915,0.1159420289846671,0.046109510086322456,0.06597938103587629,0.9723510742186906,0.03411513859267779
459,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.5414537037037037,0.195,0.6851851851851851,1.0,0.6666666666666667,0,0,8,155,339,15882,0.049079754600925896,0.023054755043161228,0.03137254858456748,0.9698486328124408,0.015936254980047936
460,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.21658653846153847,0.020192307692307686,0.6625,0.0,0.75,2,0,5,94,367,15918,0.05050505050454035,0.013440860215017633,0.021231422173196127,0.9718627929686906,0.010729613733882554
460,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,3,1,0.24650000000000002,0.12,0.5875,0.0,0.75,2,0,17,79,355,15933,0.1770833333314887,0.04569892473105995,0.07264957232316094,0.9735107421874406,0.037694013303685825
461,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5392241379310345,0.19444444444444445,0.5086206896551724,1.0,1.0,0,0,3,51,349,15981,0.05555555555452675,0.00852272727270306,0.014778324892450682,0.9755859374999404,0.007444168734472844
461,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5433716097987752,0.023765432098765426,0.9133858267716536,1.0,1.0,0,0,10,107,342,15925,0.08547008546935496,0.028409090909010202,0.042643922866289936,0.9725952148436906,0.021786492374680205
462,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.61725,0.22166666666666668,0.8375,1.0,1.0,0,0,43,25,155,16161,0.6323529411671712,0.21717171717062037,0.32330827029368536,0.9890136718749396,0.19282511210675865
462,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.7473960843373494,0.45472222222222225,0.963855421686747,1.0,1.0,0,0,53,31,145,16155,0.6309523809448696,0.26767676767541576,0.37588652440174036,0.9892578124999396,0.23144104803392385
463,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6490384615384616,0.30341880341880345,0.8125,1.0,1.0,0,0,0,66,175,16143,0.0,0.0,0.0,0.9852905273436898,0.0
463,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.27485294117647063,0.11666666666666667,0.611764705882353,0.0,1.0,0,1,3,70,172,16139,0.04109589041039594,0.017142857142759184,0.024193547971481537,0.9852294921874398,0.012244897959133695
464,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.28730145719489986,0.13419753086419753,0.7595628415300546,0.0,0.75,1,0,26,113,449,15796,0.18705035971088455,0.054736842105147926,0.08469055339538352,0.965698242187441,0.044217687074754736
464,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.40262295081967214,0.2814814814814815,0.8797814207650273,0.0,1.0,1,0,61,100,414,15809,0.37888198757528646,0.1284210526313086,0.19182389899234115,0.9686279296874408,0.10608695652155463
465,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3087919209532113,0.06732732732732732,0.8924731182795699,0.0,1.0,0,1,18,142,213,16011,0.11249999999929688,0.0779220779217406,0.09207161076921268,0.9783325195311903,0.04825737265402612
465,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.25160752688172044,0.01814814814814814,0.8172043010752688,0.0,0.8,0,1,2,141,229,16012,0.013986013985916182,0.008658008657971178,0.01069518669339989,0.9774169921874403,0.005376344086007053
466,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3576844284624605,0.14935163996948894,0.9523809523809523,0.0,1.0,1,2,91,147,723,15423,0.38235294117486407,0.11179361179347445,0.17300380193093365,0.9468994140624422,0.09469302809563508
466,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3176180687991421,0.11729534214217167,0.8241758241758241,0.0,1.0,1,2,10,202,804,15368,0.04716981132053222,0.012285012284997192,0.01949317706001087,0.9385986328124427,0.009842519685029683
467,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.32261849745230475,0.052554278416347376,0.9948453608247423,0.0,1.0,1,1,17,157,462,15748,0.09770114942472587,0.035490605427900855,0.05206738092591855,0.9622192382811913,0.026729559748385645
467,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.340012315270936,0.08891625615763547,1.0,0.0,1.0,1,1,12,175,467,15730,0.06417112299430924,0.025052192066753545,0.036036035632041954,0.9608154296874414,0.018348623853182953
468,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5531153846153846,0.13,0.7230769230769231,1.0,1.0,0,0,9,118,249,16008,0.07086614173172547,0.03488372093009735,0.04675324631089223,0.9776000976561903,0.023936170212702296
468,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.2504700063689197,0.07162447257383965,0.5911949685534591,0.0,1.0,0,1,7,142,251,15984,0.046979865771496786,0.027131782945631275,0.034398033933727354,0.9760131835936904,0.017499999999956252
469,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.4351794258373206,0.3003987240829346,1.0,0.0,1.0,2,1,30,202,641,15511,0.12931034482702883,0.04470938897161742,0.06644518234227977,0.948547363281192,0.03436426116834552
469,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.26857164971251657,0.10578947368421052,0.5798319327731092,0.09999999999999998,0.8,2,1,6,116,665,15597,0.04918032786844934,0.008941877794323485,0.015132408314638336,0.9523315429686918,0.007623888182963629
470,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.5375551470588236,0.040972222222222215,0.9705882352941176,1.0,0.75,0,0,6,129,277,15972,0.04444444444411523,0.021201413427486923,0.028708133533836232,0.9752197265624405,0.014563106796081159
470,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5516287878787879,0.030555555555555555,0.9393939393939394,1.0,1.0,0,0,10,98,273,16003,0.09259259259173525,0.03533568904581154,0.05115089474056293,0.9773559570311903,0.026246719160036097
471,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5771308280056135,0.13375262054507336,0.8347107438016529,1.0,1.0,0,0,15,84,201,16084,0.15151515151362105,0.06944444444412294,0.09523809480647014,0.98260498046869,0.04999999999983334
471,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5897190082644629,0.19111111111111112,0.768595041322314,1.0,1.0,0,0,0,92,216,16076,0.0,0.0,0.0,0.98120117187494,0.0
472,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6447982456140351,0.38999999999999996,0.5964912280701755,1.0,1.0,0,0,0,26,209,16149,0.0,0.0,0.0,0.9856567382811898,0.0
472,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,2,1,0.47812499999999997,0.0,0.890625,1.0,0.5,0,0,0,58,209,16117,0.0,0.0,0.0,0.9837036132811899,0.0
473,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6639285345717234,0.34903508771929825,0.7843137254901961,1.0,1.0,0,0,70,47,399,15868,0.5982905982854847,0.14925373134296535,0.23890784950894597,0.9727783203124406,0.13565891472841926
473,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.6053900721208023,0.20442528735632184,0.8169934640522876,1.0,1.0,0,0,46,81,423,15834,0.3622047244065968,0.09808102345394866,0.1543624157715024,0.9692382812499408,0.08363636363621157
474,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,3,1,0.48876811594202896,0.5,0.9855072463768116,0.0,0.6666666666666667,1,1,12,114,401,15857,0.09523809523733938,0.029055690072568873,0.04452690131135443,0.9685668945311908,0.02277039848193023
474,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.31371732026143795,0.1292483660130719,0.9444444444444444,0.0,0.6666666666666667,1,2,9,134,404,15837,0.06293706293662282,0.021791767554426654,0.03237410033721728,0.9671630859374409,0.016453382084064987
475,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,3,1,0.3481395552634462,0.1984313725490196,0.9608938547486033,0.0,0.6666666666666667,1,0,10,149,515,15710,0.06289308176061074,0.019047619047582766,0.029239765724945285,0.9594726562499414,0.014836795252203506
475,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.20581395348837211,0.0,0.5290697674418605,0.0,1.0,1,0,15,64,510,15795,0.1898734177191155,0.02857142857137415,0.049668873944646065,0.964965820312441,0.025466893039005997
476,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.810921052631579,0.65,0.8421052631578947,1.0,1.0,0,0,0,49,58,16277,0.0,0.0,0.0,0.9934692382811894,0.0
476,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.8245,0.61,1.0,1.0,1.0,0,0,0,58,58,16268,0.0,0.0,0.0,0.9929199218749394,0.0
477,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.40145859797694666,0.329031339031339,0.8669724770642202,0.0,0.8,0,1,3,202,526,15653,0.01463414634139203,0.005671077504715178,0.00817438651838311,0.9555664062499416,0.004103967168257039
477,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,3,1,0.5504695767195767,0.10833333333333334,0.8835978835978836,1.0,0.75,0,0,2,167,527,15688,0.011834319526557195,0.003780718336476785,0.005730658658775404,0.9576416015624415,0.002873563218386676
478,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3403812456016889,0.2747701149425287,0.5836734693877551,0.0,1.0,3,0,17,121,695,15551,0.1231884057962088,0.02387640449434849,0.03999999972791696,0.9501953124999419,0.020408163265281623
478,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.46039016432615254,0.4199146508835135,0.8571428571428572,0.0,1.0,3,0,30,170,682,15502,0.14999999999925,0.04213483146061498,0.0657894733416532,0.9479980468749422,0.03401360544213831
479,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.335417549902844,0.12975671750181553,0.8851351351351351,0.0,1.0,0,2,7,125,172,16080,0.05303030302990129,0.03910614525117818,0.04501607668154796,0.98187255859369,0.02302631578939794
479,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5789851194930898,0.08476761074800289,0.9541984732824428,1.0,1.0,0,0,3,115,176,16090,0.025423728813343868,0.01675977653621922,0.02020201972297613,0.98223876953119,0.010204081632618354
480,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5147058823529411,0.0,0.8235294117647058,1.0,1.0,0,0,3,53,216,16112,0.053571428570471945,0.013698630136923752,0.02181818149368596,0.9835815429686899,0.011029411764665334
480,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.48249579831932776,0.11142857142857143,0.4117647058823529,1.0,1.0,0,0,0,27,219,16138,0.0,0.0,0.0,0.9849853515624398,0.0
481,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.5708558605531183,0.15469350990797992,0.7562189054726368,1.0,1.0,0,0,11,134,500,15739,0.07586206896499406,0.021526418786650632,0.03353658502139259,0.9613037109374413,0.017054263565865032
481,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.306329153075061,0.1911792124719431,0.7014925373134329,0.0,0.8,0,2,12,120,499,15753,0.09090909090840221,0.02348336594907342,0.037325038553843407,0.9622192382811913,0.01901743264656257
482,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3439849833147942,0.1305145046524357,0.9262672811059908,0.0,1.0,1,2,9,186,471,15718,0.04615384615360947,0.018749999999960937,0.026666666255723462,0.9598999023436914,0.013513513513493223
482,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3438847926267281,0.1057142857142857,0.9815668202764977,0.0,1.0,1,1,16,180,464,15724,0.081632653060808,0.03333333333326389,0.04733727769461854,0.9606933593749414,0.02424242424238751
483,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.2998043224299065,0.08263888888888887,0.8130841121495327,0.0,1.0,1,0,11,71,263,16039,0.1341463414617787,0.04014598540131334,0.06179775245407777,0.9796142578124402,0.03188405797092208
483,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.2813084112149533,0.0,0.9065420560747663,0.0,1.0,1,0,7,75,267,16035,0.08536585365749554,0.025547445255381215,0.03932584234184447,0.9791259765624402,0.02005730659020041
484,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5802210365853658,0.17013888888888887,0.7682926829268293,1.0,1.0,0,0,15,41,278,16050,0.26785714285235973,0.051194539248972035,0.08595988511690379,0.9805297851561902,0.0449101796405841
484,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.6264451219512195,0.365,0.5609756097560976,1.0,1.0,0,0,1,35,292,16056,0.027777777777006175,0.0034129692832648023,0.006079027160687731,0.9800415039061902,0.003048780487795583
485,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.34723630831643004,0.19117647058823528,0.9310344827586207,0.0,0.75,1,0,4,103,285,15992,0.03738317756974408,0.013840830449779098,0.020202019807532404,0.9763183593749404,0.010204081632627031
485,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.33293333947999265,0.11916221033868094,0.896551724137931,0.0,1.0,1,0,18,86,271,16009,0.17307692307525888,0.06228373702400594,0.09160305304544543,0.9782104492186903,0.047999999999872
486,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.3264974770642202,0.18783333333333332,0.8348623853211009,0.0,0.75,0,2,0,168,380,15836,0.0,0.0,0.0,0.9665527343749409,0.0
486,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5400480769230769,0.02916666666666668,0.8846153846153846,1.0,1.0,0,0,6,146,374,15858,0.039473684210266625,0.015789473684168977,0.022556390569195558,0.9682617187499408,0.011406844106442193
487,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.897640350877193,0.7881286549707602,0.9649122807017544,1.0,1.0,0,0,28,28,148,16180,0.4999999999910715,0.15909090909000517,0.2413793099765161,0.9892578124999396,0.1372549019601115
487,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.6782807017543859,0.3162573099415204,0.9298245614035088,1.0,1.0,0,0,20,34,156,16174,0.37037037036351167,0.11363636363571798,0.1739130431174291,0.9884033203124396,0.09523809523764173
488,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.29890916167956016,0.08589500316255534,0.8012820512820513,0.0,1.0,0,1,1,145,228,16010,0.006849315068446238,0.004366812227055167,0.005333332857799154,0.9772338867186904,0.0026737967914367013
488,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.5760540322580645,0.10945340501792114,0.984,1.0,0.8,0,0,0,123,229,16032,0.0,0.0,0.0,0.9785156249999403,0.0
489,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.7093506493506493,0.37142857142857144,0.961038961038961,1.0,1.0,0,0,7,70,234,16073,0.09090909090791027,0.02904564315340645,0.044025156865412765,0.98144531249994,0.02250803858513663
489,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.598,0.22222222222222218,0.74,1.0,1.0,0,0,0,96,241,16047,0.0,0.0,0.0,0.9794311523436902,0.0
490,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5417525773195876,0.0,0.9587628865979382,1.0,1.0,0,0,0,93,293,15998,0.0,0.0,0.0,0.9764404296874404,0.0
490,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.6149944253859349,0.19893939393939392,0.8773584905660378,1.0,1.0,0,0,8,99,285,15992,0.07476635513948816,0.02730375426611842,0.0399999996079125,0.9765624999999404,0.020408163265254062
491,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,4,2,0.6026976744186048,0.36000000000000004,0.7034883720930232,1.0,0.5,0,0,11,157,358,15858,0.06547619047580074,0.029810298102900243,0.04096834221421859,0.9685668945311908,0.020912547528477352
491,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.380637741046832,0.29,0.9173553719008265,0.0,0.6666666666666667,0,1,20,80,349,15935,0.199999999998,0.05420054200527317,0.08528784614599859,0.9738159179686905,0.04454342984399879
492,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6878529411764706,0.39,0.8117647058823529,1.0,1.0,0,0,12,58,74,16240,0.17142857142612244,0.13953488371930772,0.15384615334944113,0.9919433593749394,0.08333333333275464
492,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5310294117647059,0.02058823529411765,0.8588235294117648,1.0,1.0,0,0,0,74,86,16224,0.0,0.0,0.0,0.9902343749999395,0.0
493,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5946827731092437,0.14754901960784314,0.8914285714285715,1.0,1.0,0,0,15,127,336,15906,0.10563380281615752,0.042735042734920986,0.060851926567301255,0.9717407226561907,0.031380753138009664
493,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.4734285714285714,0.0,0.6171428571428572,1.0,1.0,0,0,7,88,344,15945,0.07368421052554017,0.019943019942963127,0.03139013419374007,0.9736328124999406,0.015945330296091242
494,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.2948416825321276,0.09063131313131312,0.8952879581151832,0.0,0.75,0,2,13,143,492,15736,0.08333333333279914,0.025742574257374768,0.03933434154546932,0.9612426757811913,0.02006172839503077
494,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.5070602094240837,0.13,0.6178010471204188,1.0,0.75,0,0,11,97,494,15782,0.10185185185090878,0.02178217821777865,0.03588906985641711,0.9639282226561912,0.018272425249139083
495,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5865322580645161,0.12419354838709673,0.9032258064516129,1.0,1.0,0,0,5,22,93,16264,0.18518518517832647,0.05102040816274469,0.07999999966003199,0.9929809570311894,0.04166666666631944
495,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5491589861751152,0.04892473118279565,0.8857142857142857,1.0,1.0,0,0,0,35,98,16251,0.0,0.0,0.0,0.9918823242186894,0.0
496,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.3251828298887123,0.12352941176470586,0.972972972972973,0.0,0.75,0,2,16,86,301,15981,0.15686274509650133,0.050473186119714596,0.07637231466708437,0.9763793945311904,0.03970223325052183
496,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,3,1,0.2504185520361991,0.02058823529411764,0.8307692307692307,0.0,0.75,0,1,34,95,283,15972,0.2635658914708251,0.10725552050439352,0.1524663673011623,0.9769287109374404,0.0825242718444599
497,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.47857142857142854,0.0,0.6428571428571428,1.0,1.0,0,0,1,8,10,16365,0.11111111109876542,0.09090909090082644,0.09999999949499999,0.998901367187439,0.052631578944598335
497,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.6191666666666666,0.18333333333333332,0.9333333333333333,1.0,1.0,0,0,0,15,11,16358,0.0,0.0,0.0,0.998413085937439,0.0
498,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.6390625,0.40625,0.53125,1.0,1.0,0,0,2,29,83,16270,0.0645161290301769,0.023529411764429065,0.03448275822844828,0.9931640624999394,0.017543859648968912
498,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5484007352941176,0.07977941176470588,0.8125,1.0,1.0,0,0,1,50,84,16249,0.019607843136870435,0.011764705882214533,0.014705881883974927,0.9918212890624394,0.007407407407352538
499,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.31993153140235164,0.1143939393939394,0.8422712933753943,0.0,1.0,1,0,44,212,592,15536,0.17187499999932862,0.06918238993699814,0.09865470811070001,0.9509277343749419,0.051886792452769004
499,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.324883976549902,0.1688623944361649,0.7444794952681388,0.0,1.0,1,1,8,220,628,15528,0.03508771929809172,0.012578616352181481,0.018518518129972576,0.948242187499942,0.009345794392512447
500,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.47307692307692306,0.0,0.6153846153846154,1.0,1.0,0,0,0,21,17,16346,0.0,0.0,0.0,0.997680664062439,0.0
500,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.4833333333333334,0.0,0.6666666666666667,1.0,1.0,0,0,0,24,17,16343,0.0,0.0,0.0,0.997497558593689,0.0
501,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.2750225289318915,0.09854497354497353,0.6533864541832669,0.0,1.0,1,1,21,133,370,15860,0.1363636363627509,0.05370843989756085,0.07706421977775609,0.9692993164061908,0.04007633587778611
501,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.315045532157086,0.18571428571428572,0.6573705179282869,0.0,1.0,1,0,24,140,367,15853,0.14634146341374182,0.06138107416864097,0.086486486069819,0.9690551757811908,0.04519774011290923
502,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.35226724763979667,0.12595336076817557,0.9779411764705882,0.0,1.0,0,1,13,118,323,15930,0.09923664122061653,0.03869047619036104,0.05567451779739464,0.9730834960936906,0.028634361233417106
502,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5561695906432749,0.06049382716049383,0.8947368421052632,1.0,1.0,0,0,0,139,336,15909,0.0,0.0,0.0,0.9710083007811907,0.0
503,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.6945468560648023,0.3782146079531701,0.9717514124293786,1.0,0.8,0,0,4,167,333,15880,0.023391812865360285,0.011869436201745196,0.015748031049390862,0.9694824218749408,0.00793650793649219
503,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.3408159690208372,0.25008912655971477,0.7413793103448276,0.0,0.8,0,1,13,212,324,15835,0.05777777777752099,0.038575667655671886,0.04626334471542281,0.9672851562499409,0.02367941712199694
504,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.2775934489402697,0.09407407407407406,0.676300578034682,0.0,1.0,1,0,9,111,369,15895,0.074999999999375,0.02380952380946082,0.036144577947307306,0.9707031249999407,0.018404907975422484
504,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3649113533525299,0.17752136752136755,0.9251336898395722,0.0,1.0,1,0,20,165,358,15841,0.10810810810752375,0.052910052909912936,0.0710479569297313,0.9680786132811909,0.036832412522952426
505,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3782179930795848,0.17381776239907726,1.0,0.0,1.0,1,2,53,123,218,15990,0.3011363636346526,0.19557195571883554,0.23713646484590786,0.9791870117186902,0.13451776649712052
505,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,3,1,0.19496363061353575,0.053921568627450976,0.478494623655914,0.0,0.75,1,0,8,68,263,16045,0.10526315789335179,0.0295202952028431,0.0461095097440889,0.9797973632811902,0.02359882005892744
506,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,2,1,0.5122047678954177,0.10752853813643005,0.7357512953367875,1.0,0.6666666666666667,0,0,51,92,471,15770,0.35664335664086266,0.09770114942510019,0.15338345830856237,0.965637207031191,0.08306188925067905
506,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,2,1,0.5720136879906823,0.196683651301497,0.8341968911917098,1.0,0.6666666666666667,0,0,0,160,522,15702,0.0,0.0,0.0,0.9583740234374415,0.0
507,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.2677863449819674,0.050636322182149814,0.725,0.0,1.0,2,1,7,240,723,15414,0.028340080971545185,0.009589041095877276,0.01432957997017588,0.9412231445311925,0.007216494845353385
507,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3052402804568666,0.06102778373130848,0.8888888888888888,0.0,1.0,2,1,25,277,705,15377,0.08278145695336828,0.03424657534241884,0.04844961198900682,0.9400634765624426,0.024826216484583094
508,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5497686688311688,0.06874999999999998,0.8441558441558441,1.0,1.0,0,0,9,52,196,16127,0.14754098360413867,0.043902439024176086,0.06766917257835378,0.9848632812499398,0.03501945525278203
508,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.3890548780487805,0.22499999999999998,0.9390243902439024,0.0,1.0,0,1,1,64,204,16115,0.015384615384378698,0.00487804878046401,0.007407407041783283,0.9836425781249399,0.0037174721189452884
509,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.588452380952381,0.1277777777777778,0.9047619047619048,1.0,1.0,0,0,5,34,126,16219,0.1282051282018409,0.038167938931006354,0.05882352905750865,0.9902343749999395,0.03030303030284665
509,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.41666666666666663,0.0,0.33333333333333337,1.0,1.0,0,0,0,14,131,16239,0.0,0.0,0.0,0.9911499023436895,0.0
510,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.4954545454545455,0.0,0.7272727272727273,1.0,1.0,0,0,3,17,54,16310,0.1499999999925,0.052631578946445066,0.07792207753550347,0.9956665039061892,0.040540540539992696
510,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.51,0.0,0.8,1.0,1.0,0,0,0,21,57,16306,0.0,0.0,0.0,0.9952392578124393,0.0
511,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.34998840579710144,0.10400000000000001,0.8492753623188406,0.13333333333333333,1.0,3,1,41,250,820,15273,0.14089347078989384,0.04761904761899231,0.07118055517784137,0.9346923828124429,0.036903690369003685
511,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.4155109292953715,0.29533829698488334,0.9130434782608696,0.0,1.0,3,1,40,274,821,15249,0.12738853503144143,0.04645760743316323,0.0680851059912228,0.933166503906193,0.03524229074886763
