sample,method,Method,preprocess_method,True vectors,Predicted vectors,Vector count error,Engineering score,Line geometry score,Total length score,Junction angle score,Vector count score,True junctions,Predicted junctions,tp,fp,fn,tn,sample_precision,sample_recall,sample_f1,sample_accuracy,sample_iou
169,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.5294236928497078,0.037761674718196456,0.8121546961325967,1.0,1.0,0,0,1,125,419,15839,0.007936507936444948,0.002380952380946712,0.003663003307960694,0.9667968749999409,0.0018348623853177341
169,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5597211946512931,0.11491143317230273,0.7900552486187845,1.0,1.0,0,0,6,125,414,15839,0.04580152671720763,0.014285714285680273,0.021778584029486077,0.9671020507811909,0.011009174311906405
170,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6684374999999999,0.2770833333333333,0.96875,1.0,1.0,0,0,4,25,101,16254,0.13793103447800237,0.038095238094875285,0.059701492197259974,0.9923095703124394,0.030769230768994085
170,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.44375,0.0,0.46875,1.0,1.0,0,0,3,12,102,16267,0.19999999998666668,0.028571428571156462,0.049999999780416665,0.9930419921874394,0.025641025640806486
171,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.4918181818181818,0.0,0.7090909090909091,1.0,1.0,0,0,12,25,171,16176,0.32432432431555885,0.06557377049144496,0.10909090881012397,0.9880371093749397,0.05769230769203033
171,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.5027272727272727,0.0,0.7636363636363637,1.0,1.0,0,0,6,34,177,16167,0.14999999999625002,0.03278688524572248,0.053811658897946875,0.9871215820311897,0.02764976958512604
172,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,4,1,0.4969181484085549,0.08326291160189464,0.6472491909385114,1.0,0.8,0,0,21,175,584,15604,0.1071428571423105,0.03471074380159552,0.052434456559070204,0.9536743164061917,0.026923076923042407
172,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.5756463371579876,0.185003367003367,0.7119741100323624,1.0,1.0,0,0,71,148,534,15631,0.3242009132405288,0.11735537190063247,0.17233009669668148,0.9583740234374415,0.0942895086320129
173,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5958887365650362,0.15237588652482265,0.8865979381443299,1.0,1.0,0,0,6,81,195,16102,0.0689655172405866,0.029850746268508206,0.04166666624471933,0.9831542968749399,0.021276595744605404
173,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,3,1,0.2509448742746615,0.08290780141843972,0.7348484848484849,0.0,0.6666666666666667,0,1,26,99,175,16084,0.207999999998336,0.12935323383020222,0.15950920198018365,0.9832763671874399,0.08666666666637778
174,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.27901234567901234,0.0,0.8950617283950617,0.0,1.0,1,1,46,88,393,15857,0.34328358208699045,0.10478359908859959,0.16055846386448958,0.9706420898436907,0.08728652751406588
174,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3580552749719417,0.15095959595959596,0.9506172839506173,0.0,1.0,1,2,11,132,428,15813,0.07692307692253901,0.02505694760814338,0.03780068691442591,0.965820312499941,0.019264448336218452
175,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.30191560159826414,0.10399698340874812,0.9005847953216375,0.0,0.75,1,0,13,160,153,16058,0.07514450867008587,0.07831325301157643,0.07669616469150113,0.9808959960936902,0.03987730061337461
175,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,3,1,0.32286541889483067,0.14340463458110517,0.9166666666666666,0.0,0.75,1,0,13,141,153,16077,0.08441558441503627,0.07831325301157643,0.08124999950019532,0.98205566406244,0.042345276872826236
176,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.592163113604488,0.2065990338164251,0.7459677419354839,1.0,1.0,0,0,31,146,304,15903,0.17514124293686362,0.0925373134325596,0.12109374954714203,0.9725341796874406,0.06444906444893046
176,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.6406967871485943,0.2033333333333333,0.9959839357429718,1.0,1.0,0,0,22,222,313,15827,0.09016393442585999,0.06567164179084874,0.0759930910492213,0.9673461914061909,0.03949730700172442
177,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.4037748691099477,0.3466666666666667,0.8638743455497382,0.0,0.75,0,1,54,139,398,15793,0.27979274611253996,0.11946902654840826,0.16744186004521844,0.9672241210936909,0.09137055837547992
177,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,5,2,0.24745597073425657,0.14191214470284236,0.6179775280898876,0.0,0.6,0,1,38,224,414,15708,0.14503816793837773,0.08407079645999099,0.1064425765659205,0.9610595703124413,0.05621301775139614
178,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.29821244812098474,0.0914206164206164,0.7853658536585366,0.0,1.0,0,1,8,143,369,15864,0.05298013244998027,0.021220159151137348,0.030303029894520495,0.9687499999999408,0.0153846153845858
178,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.2395121951219512,0.0,0.697560975609756,0.0,1.0,0,1,12,125,365,15882,0.08759124087527306,0.03183023872670602,0.046692606612719345,0.9700927734374407,0.023904382470071903
179,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5144444444444445,0.0,0.8222222222222222,1.0,1.0,0,0,0,38,144,16202,0.0,0.0,0.0,0.9888916015624396,0.0
179,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.47,0.0,0.6,1.0,1.0,0,0,0,26,144,16214,0.0,0.0,0.0,0.9896240234374396,0.0
180,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.31405106433867497,0.0725225225225225,0.9070796460176991,0.0,1.0,1,2,6,186,619,15573,0.03124999999983724,0.00959999999998464,0.01468788213734759,0.9508666992186919,0.007398273736119115
180,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3810559690931734,0.20950913242009134,0.9338842975206612,0.0,1.0,1,0,1,242,624,15517,0.004115226337431625,0.00159999999999744,0.0023041470622731067,0.9471435546874422,0.0011534025374842522
181,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.29102069286212506,0.14879227053140096,0.6203208556149733,0.0,1.0,1,0,26,92,285,15981,0.22033898304898017,0.08360128617336463,0.12121212081275368,0.9769897460936904,0.06451612903209798
181,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.2827500502445234,0.08287889953328419,0.7272727272727273,0.0,1.0,1,0,27,109,284,15964,0.19852941176324612,0.08681672025695558,0.12080536870361196,0.9760131835936904,0.06428571428556122
182,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.6986566955549343,0.36118721461187214,0.9306122448979592,1.0,1.0,0,0,0,213,452,15719,0.0,0.0,0.0,0.9594116210936914,0.0
182,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.6310691093520406,0.29226430298146655,0.8477508650519031,1.0,0.8,0,0,0,278,452,15654,0.0,0.0,0.0,0.9554443359374417,0.0
183,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6208590909090909,0.1859090909090909,0.9359999999999999,1.0,1.0,0,0,8,105,294,15977,0.07079646017636464,0.02649006622507785,0.038554216470988535,0.9756469726561904,0.01965601965597136
183,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.6258896103896103,0.27181818181818185,0.8928571428571429,1.0,0.75,0,0,0,126,302,15956,0.0,0.0,0.0,0.9738769531249405,0.0
184,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6034345680906,0.1990950226244344,0.8192090395480226,1.0,1.0,0,0,6,141,417,15820,0.04081632653033459,0.014184397163087035,0.021052631196103424,0.965942382812441,0.010638297872321564
184,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.5403065472266577,0.013612791702679346,0.9209039548022598,1.0,1.0,0,0,2,149,421,15812,0.013245033112495067,0.004728132387695678,0.006968640727233568,0.965209960937441,0.0034965034964973838
185,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.2708132530120482,0.03888888888888889,0.891566265060241,0.0,0.75,1,0,5,158,168,16053,0.030674846625578685,0.02890173410387918,0.029761904262170503,0.9801025390624402,0.015105740181223246
185,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.3602195945945946,0.14583333333333334,0.972972972972973,0.0,1.0,1,1,5,127,168,16084,0.03787878787850092,0.02890173410387918,0.032786884754721864,0.98199462890619,0.01666666666661111
186,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5017241379310344,0.0,0.7586206896551724,1.0,1.0,0,0,0,30,23,16331,0.0,0.0,0.0,0.9967651367186892,0.0
186,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.7075,0.35,1.0,1.0,1.0,0,0,7,16,16,16345,0.304347826073724,0.304347826073724,0.30434782557372403,0.998046874999939,0.17948717948257728
187,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.4196629213483146,0.0,0.348314606741573,1.0,1.0,0,0,6,24,271,16083,0.19999999999333334,0.02166064981941639,0.03908794770614012,0.98199462890619,0.019933554817209525
187,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.586088056680162,0.1442982456140351,0.8557692307692308,1.0,1.0,0,0,12,84,265,16023,0.12499999999869792,0.04332129963883278,0.06434316315626505,0.9786987304686903,0.03324099722982482
188,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.2759763313609468,0.1333333333333333,0.5798816568047338,0.0,1.0,1,0,5,87,165,16127,0.054347826086365784,0.029411764705709345,0.03816793847532196,0.9846191406249398,0.019455252918212238
188,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.22791789940828405,0.02916666666666668,0.5739644970414202,0.0,1.0,1,0,4,79,166,16135,0.04819277108375671,0.023529411764567475,0.03162055291855834,0.9850463867186898,0.016064257028047934
189,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.41784029588076776,0.30273577884104197,0.9080459770114943,0.0,1.0,0,2,31,226,399,15728,0.12062256809291587,0.0720930232556463,0.09024745222431135,0.9618530273436913,0.04725609756090357
189,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3976650385500473,0.24514057754204632,0.9367588932806324,0.0,1.0,0,1,22,216,408,15738,0.09243697478952757,0.05116279069755544,0.0658682630141633,0.9619140624999413,0.03405572755412685
190,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.5316479714357937,0.12459239130434781,0.627906976744186,1.0,1.0,0,0,14,64,393,15913,0.17948717948487836,0.03439803439794988,0.05773195849272824,0.9721069335936906,0.02972399150736789
190,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5823842592592593,0.1625,0.7962962962962963,1.0,1.0,0,0,18,141,389,15836,0.11320754716909934,0.04422604422593556,0.06360423987845397,0.9676513671874409,0.03284671532840722
191,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,4,1,0.5520238095238095,0.08333333333333333,0.9226190476190477,1.0,0.8,0,0,9,147,394,15834,0.05769230769193787,0.02233250620341853,0.03220035737925827,0.9669799804686909,0.01636363636360661
191,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.2896289198606272,0.17536585365853657,0.5535714285714286,0.0,1.0,0,2,10,243,393,15738,0.039525691699448515,0.024813895781576147,0.030487804404098203,0.9611816406249413,0.01547987616096675
192,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3246964285714286,0.11583333333333333,0.8628571428571429,0.0,1.0,0,2,3,119,356,15906,0.02459016393422467,0.008356545960979508,0.012474012095348838,0.9710083007811907,0.0062761506276019325
192,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3682321428571429,0.29638888888888887,0.6742857142857143,0.0,1.0,0,1,0,101,359,15924,0.0,0.0,0.0,0.9719238281249406,0.0
193,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.3773830561330561,0.18397435897435896,0.972972972972973,0.0,1.0,1,0,3,34,94,16253,0.08108108107888971,0.030927835051227547,0.04477611900256182,0.9921874999999394,0.022900763358603814
193,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,1,1,0.18333333333333335,0.0,0.6666666666666667,0.0,0.5,1,0,8,15,89,16272,0.3478260869413989,0.08247422680327346,0.13333333302124997,0.9936523437499393,0.07142857142793367
194,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.5510421016987415,0.11151118385160938,0.8793103448275862,1.0,0.75,0,0,33,136,468,15747,0.1952662721881937,0.06586826347292242,0.09850746230904434,0.9631347656249412,0.05180533751954191
194,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.3847712418300654,0.2,0.9738562091503268,0.0,1.0,0,1,8,136,493,15747,0.05555555555516976,0.015968063872223617,0.02480620120348537,0.9616088867186913,0.012558869701707128
195,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.36837446351931336,0.18055555555555555,0.9356223175965666,0.0,1.0,0,3,3,211,646,15524,0.01401869158871954,0.004622496147912754,0.006952490936405806,0.9476928710936922,0.0034883720930191995
195,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.648963598791925,0.2847736625514403,0.8540772532188841,1.0,1.0,0,0,9,189,640,15546,0.04545454545431589,0.013867488443738262,0.021251475438641,0.949401855468692,0.010739856801896493
196,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,4,1,0.32201795099310626,0.12965440356744704,0.9183673469387755,0.0,0.8,1,0,1,169,328,15886,0.005882352941141869,0.0030395136778023114,0.004008015582812971,0.9696655273436908,0.002008032128510024
196,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.34988499078561197,0.20836120401337793,0.7806122448979592,0.0,1.0,1,1,0,152,329,15903,0.0,0.0,0.0,0.9706420898436907,0.0
197,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.2982951473701352,0.037826086956521725,0.9063670411985019,0.0,1.0,0,4,23,189,799,15373,0.10849056603722411,0.027980535279771315,0.044487427140080596,0.9396972656249426,0.022749752720056627
197,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.5864572336904451,0.08767441860465117,0.9850187265917603,1.0,1.0,0,0,0,256,822,15306,0.0,0.0,0.0,0.9342041015624429,0.0
198,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.35589163938897983,0.15730056980056978,0.925531914893617,0.0,1.0,1,0,17,70,177,16120,0.19540229884832871,0.08762886597892976,0.12099644085277542,0.9849243164061898,0.06439393939369548
198,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,2,1,0.2626507092198582,0.019444444444444438,0.9361702127659575,0.0,0.6666666666666667,1,0,1,86,193,16104,0.0114942528734311,0.005154639175231162,0.007117437294867113,0.9829711914061899,0.0035714285714158163
199,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5919908575031526,0.11517094017094016,0.9508196721311475,1.0,1.0,0,0,3,55,142,16184,0.05172413793014269,0.02068965517227111,0.02955664983785096,0.9879760742186897,0.014999999999925
199,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.6046712626995646,0.31017094017094016,0.5754716981132075,1.0,1.0,0,0,0,107,145,16132,0.0,0.0,0.0,0.9846191406249398,0.0
200,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.3204732890704801,0.10044569288389513,0.8763636363636363,0.0,1.0,2,2,16,221,742,15405,0.0675105485229219,0.02110817941949722,0.032160803657123815,0.9412231445311925,0.016343207354426615
200,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.3769088806578528,0.22979400749063675,0.8675078864353312,0.0,1.0,2,0,31,288,727,15338,0.0971786833852753,0.04089709762527586,0.05756731620320899,0.9380493164061927,0.02963671128104241
201,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.29872903378218757,0.19869281045751633,0.6465863453815262,0.0,0.8,3,2,23,138,500,15723,0.14285714285625556,0.043977055449246696,0.06725146162815483,0.9610595703124413,0.034795763993895924
201,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.35146949141102224,0.07492997198879552,0.8554216867469879,0.26666666666666666,0.8,3,2,17,167,506,15694,0.09239130434732397,0.032504780114660604,0.048090522952867774,0.9589233398436915,0.024637681159384583
202,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5014285714285714,0.0,0.7571428571428571,1.0,1.0,0,0,0,54,71,16259,0.0,0.0,0.0,0.9923706054686894,0.0
202,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5042857142857143,0.0,0.7714285714285715,1.0,1.0,0,0,6,48,65,16265,0.1111111111090535,0.08450704225233088,0.095999999507712,0.9931030273436894,0.05042016806680319
203,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.2820268414481898,0.032469135802469136,0.8370786516853932,0.0,1.0,1,2,20,149,358,15857,0.11834319526557194,0.052910052909912936,0.07312614216870482,0.9690551757811908,0.03795066413655038
203,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.48602535421327375,0.2012345679012346,0.8523489932885906,0.5,1.0,1,2,9,108,369,15898,0.07692307692241945,0.02380952380946082,0.03636363600249771,0.9708862304686907,0.018518518518480416
204,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5633387096774194,0.12999999999999998,0.7741935483870968,1.0,1.0,0,0,23,9,54,16298,0.7187499999775392,0.29870129869741946,0.42201834820132983,0.9961547851561892,0.26744186046200646
204,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.4,0.0,0.25,1.0,1.0,0,0,3,2,74,16305,0.59999999988,0.03896103896053297,0.07317073159101725,0.9953613281249393,0.03797468354382311
205,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.41400229621125145,0.3244495471361143,0.965,0.0,0.75,1,0,22,170,541,15651,0.11458333333273656,0.03907637655410466,0.05827814531594229,0.9566040039061916,0.030013642564761238
205,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,5,2,0.39702660964371844,0.4348530076888286,0.7067137809187279,0.0,0.6,1,1,79,182,484,15639,0.30268199233600507,0.14031971580792127,0.19174757238223145,0.9593505859374414,0.1060402684562335
206,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.61125,0.18055555555555555,0.9,1.0,1.0,0,0,31,88,344,15921,0.26050420167848315,0.08266666666644623,0.12550607250826107,0.9736328124999406,0.0669546436283651
206,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.30250653594771243,0.043333333333333335,0.9150326797385621,0.0,1.0,0,2,7,125,368,15884,0.05303030302990129,0.01866666666661689,0.027613411843547344,0.9699096679686908,0.013999999999972
207,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,4,1,0.5649549069261184,0.1381713981074237,0.8888888888888888,1.0,0.75,0,0,7,135,383,15859,0.049295774647540175,0.017948717948671925,0.026315789082240384,0.9683837890624408,0.013333333333307936
207,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.2990295753043812,0.07841530054644809,0.8187134502923976,0.0,1.0,0,1,25,110,365,15884,0.18518518518381347,0.06410256410239974,0.09523809485569161,0.9710083007811907,0.0499999999999
208,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.35775048917839347,0.20821153253160654,0.8202764976958525,0.0,1.0,1,0,6,160,370,15848,0.036144578313035275,0.0159574468084682,0.02214022097719259,0.9676513671874409,0.011194029850725384
208,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,4,1,0.2836139351532059,0.12272630750891621,0.7419354838709677,0.0,0.8,1,0,8,148,368,15860,0.05128205128172256,0.021276595744624264,0.030075187555316872,0.9685058593749408,0.015267175572489949
209,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.6510770750988143,0.24393939393939396,0.9565217391304348,1.0,1.0,0,0,5,16,66,16297,0.23809523808390023,0.07042253521027574,0.10869565181923439,0.9949951171874393,0.0574712643671555
209,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.7108636363636364,0.39787878787878783,0.9090909090909091,1.0,1.0,0,0,20,1,51,16312,0.9523809523356009,0.28169014084110294,0.4347826083338846,0.9968261718749392,0.27777777777391977
210,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,5,5,0,0.5671160939834307,0.08493693693693695,0.8944723618090452,1.0,1.0,0,0,7,176,250,15951,0.03825136612000956,0.027237354085497132,0.03181818133217976,0.9739990234374405,0.01616628175515897
210,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,5,5,0,0.5865351655025812,0.14610810810810812,0.8539325842696629,1.0,1.0,0,0,5,134,252,15993,0.03597122302132395,0.019455252918212238,0.02525252479679371,0.9764404296874404,0.012787723785133535
211,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,3,1,0.5055714285714286,0.0,0.9028571428571428,1.0,0.75,0,0,26,133,410,15815,0.16352201257758792,0.05963302752279901,0.08739495759126616,0.9668579101561909,0.04569420035141354
211,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.341006114852889,0.1012834298318169,0.9771428571428571,0.0,1.0,0,1,8,143,428,15805,0.05298013244998027,0.018348623853168926,0.027257239822201077,0.965148925781191,0.013816925734000316
212,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5085,0.13,0.5,1.0,1.0,0,0,1,53,271,16059,0.018518518518175583,0.003676470588221778,0.006134969048703389,0.9802246093749402,0.0030769230769136097
212,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.4613207547169811,0.0,0.5566037735849056,1.0,1.0,0,0,3,57,269,16055,0.04999999999916667,0.011029411764665334,0.018072288860393387,0.9801025390624402,0.009118541033406934
213,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.34234762807631286,0.16398986560916498,0.9427609427609428,0.0,0.8,0,2,5,249,368,15762,0.01968503937000124,0.013404825737229478,0.015948962835344135,0.9623413085936913,0.008038585208990291
213,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.364545457227835,0.21962482558566498,0.9285714285714286,0.0,0.8,0,2,3,233,370,15778,0.012711864406725797,0.008042895442337687,0.009852216274039406,0.9631958007811912,0.004950495049496782
214,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6228441558441559,0.26,0.7792207792207793,1.0,1.0,0,0,0,122,367,15895,0.0,0.0,0.0,0.9701538085936907,0.0
214,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,3,0,0.48128024606971975,0.425933014354067,0.948051948051948,0.0,1.0,0,1,0,139,367,15878,0.0,0.0,0.0,0.9691162109374408,0.0
215,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.4676470588235294,0.0,0.5882352941176471,1.0,1.0,0,0,0,11,18,16355,0.0,0.0,0.0,0.998229980468689,0.0
215,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.49782608695652175,0.0,0.7391304347826086,1.0,1.0,0,0,0,23,18,16343,0.0,0.0,0.0,0.997497558593689,0.0
216,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,1,1,0,0.5289285714285714,0.016666666666666646,0.8571428571428572,1.0,1.0,0,0,20,52,237,16075,0.27777777777391977,0.07782101167284895,0.1215805467698192,0.98236083984369,0.06472491909364167
216,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,1,1,0,0.5394523809523809,0.12999999999999998,0.6547619047619048,1.0,1.0,0,0,19,37,238,16090,0.33928571427965565,0.0739299610892065,0.12140575050413906,0.9832153320311899,0.06462585033991625
217,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,2,2,0,0.5375,0.0,0.9375,1.0,1.0,0,0,0,89,126,16169,0.0,0.0,0.0,0.9868774414061897,0.0
217,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,2,2,0,0.57725,0.13,0.84375,1.0,1.0,0,0,0,83,126,16175,0.0,0.0,0.0,0.9872436523436897,0.0
218,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,3,3,0,0.6011380368098159,0.13,0.9631901840490797,1.0,1.0,0,0,8,146,398,15832,0.051948051947714624,0.019704433497488412,0.02857142817257654,0.9667968749999409,0.014492753623162151
218,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,3,4,1,0.5710412371134022,0.17333333333333334,0.8402061855670103,1.0,0.75,0,0,64,122,342,15856,0.34408602150352646,0.1576354679799073,0.2162162157845371,0.9716796874999407,0.12121212121189165
219,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,5,1,0.4753075103140524,0.3274054054054054,0.9065420560747663,0.26666666666666666,0.8,2,3,27,221,746,15390,0.10887096774149649,0.0349288486416107,0.05288932382406679,0.9409790039061925,0.02716297786717589
219,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,5,1,0.4082481503115265,0.26145833333333335,0.719626168224299,0.26666666666666666,0.8,2,6,38,159,735,15452,0.1928934010142493,0.04915912031041506,0.07835051514006378,0.9454345703124423,0.04077253218879746
220,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.3476927474722542,0.1650116610494538,0.8671875,0.0,1.0,0,1,14,205,490,15675,0.06392694063897751,0.027777777777722664,0.03872752378228873,0.9575805664061915,0.019746121297574408
220,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.3087091946014495,0.09426013282219743,0.8314606741573034,0.0,1.0,0,1,23,222,481,15658,0.093877551020025,0.045634920634830094,0.061415219853347865,0.9570922851561916,0.031680440771306224
221,cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,4,4,0,0.5602330043859649,0.06562499999999999,0.9035087719298246,1.0,1.0,0,0,2,87,242,16053,0.022471910112107057,0.008196721311441817,0.012012011620268931,0.9799194335936902,0.006042296072489298
221,cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,4,4,0,0.5695098684210527,0.09013888888888888,0.8947368421052632,1.0,1.0,0,0,5,83,239,16057,0.05681818181753615,0.02049180327860454,0.030120481537922784,0.9803466796874402,0.015290519877629081
